,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
820,"[30510.636,30579.495]","[30468.988,30535.247]","[30501.643,30565.411]","[30592.588,30650.621]","[30528.415,30594.114]","[30482.81,30545.331]","[30453.675,30511.622]","[30583.687,30653.233]","[30462.714,30528.443]","[30381.151,30445.123]","[13.861,15.068]","[53.031,54.8]","[40.134,41.751]","[81.777,84.546]",86.65999999999985,284.369999999999,-52.409999999999854,30537.29428571393,30541.9659692312,30568.720943434048,56.86539704421726,53.29617135523262,51.16276060159344,75.81768182084033,34.39123704794465
821,"[30579.495,30648.354]","[30468.988,30535.247]","[30501.643,30565.411]","[30592.588,30650.621]","[30528.415,30594.114]","[30482.81,30545.331]","[30453.675,30511.622]","[30583.687,30653.233]","[30462.714,30528.443]","[30381.151,30445.123]","[12.654,13.861]","[67.183,68.952]","[48.219,49.836]","[101.159,103.928]",77.18999999999869,223.34999999999852,-33.5099999999984,30551.451785713936,30546.719230769664,30568.355995959297,58.65492770223321,54.17810589402038,51.61798968566133,93.0449251247915,44.856337847925055
822,"[30510.636,30579.495]","[30535.247,30601.506]","[30501.643,30565.411]","[30592.588,30650.621]","[30528.415,30594.114]","[30482.81,30545.331]","[30453.675,30511.622]","[30583.687,30653.233]","[30462.714,30528.443]","[30445.123,30509.095]","[12.654,13.861]","[67.183,68.952]","[54.687,56.304]","[92.853,95.622]",90.18000000000029,204.7699999999968,-52.72000000000117,30557.25249999965,30549.062184615814,30567.549818181524,52.88435497913557,51.837575779051654,50.540534409743344,69.8643180195175,53.57623254841796
823,"[30510.636,30579.495]","[30535.247,30601.506]","[30501.643,30565.411]","[30592.588,30650.621]","[30528.415,30594.114]","[30482.81,30545.331]","[30453.675,30511.622]","[30583.687,30653.233]","[30528.443,30594.172]","[30445.123,30509.095]","[11.447,12.654]","[61.876,63.645]","[57.921,59.538]","[70.701,73.47]",35.70000000000073,154.1900000000023,-92.23999999999796,30552.38499999965,30548.48353846197,30566.158490908798,45.70790786177887,48.78022505838194,49.11773910249218,52.13639609616765,58.273551240593825
824,"[30579.495,30648.354]","[30535.247,30601.506]","[30501.643,30565.411]","[30592.588,30650.621]","[30528.415,30594.114]","[30482.81,30545.331]","[30511.622,30569.569]","[30583.687,30653.233]","[30528.443,30594.172]","[30445.123,30509.095]","[11.447,12.654]","[74.259,76.028]","[62.772,64.389]","[95.622,98.391]",83.44999999999709,196.4499999999971,33.389999999999425,30568.462499999645,30554.26738461581,30566.563397979502,63.460441975696895,57.02913843357,53.21788573091942,99.99433427761923,67.62821815697123
825,"[30579.495,30648.354]","[30535.247,30601.506]","[30501.643,30565.411]","[30592.588,30650.621]","[30528.415,30594.114]","[30545.331,30607.853]","[30511.622,30569.569]","[30583.687,30653.233]","[30528.443,30594.172]","[30445.123,30509.095]","[11.447,12.654]","[70.721,72.49]","[66.007,67.624]","[79.008,81.777]",30.2599999999984,207.39999999999782,34.770000000000444,30580.087142856788,30558.99369230813,30566.843759595664,61.852127698762295,56.37279901838894,52.922987616773284,70.2183406113534,70.08819689773857
826,"[30579.495,30648.354]","[30535.247,30601.506]","[30565.411,30629.178]","[30592.588,30650.621]","[30528.415,30594.114]","[30545.331,30607.853]","[30511.622,30569.569]","[30583.687,30653.233]","[30528.443,30594.172]","[30445.123,30509.095]","[11.447,12.654]","[70.721,72.49]","[67.624,69.241]","[79.008,81.777]",113.06000000000131,217.66999999999825,35.470000000001164,30595.618571428215,30564.61646153889,30567.5160969694,65.41473373624969,58.152383336736854,53.82728403535286,74.53288293043377,76.51555412581777
827,"[30579.495,30648.354]","[30535.247,30601.506]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30528.443,30594.172]","[30445.123,30509.095]","[12.654,13.861]","[72.49,74.259]","[69.241,70.858]","[79.008,81.777]",64.30000000000291,141.8100000000013,5.820000000003348,30607.944642856783,30569.82563076967,30568.24786868656,66.0498048135965,58.460920852647135,53.98124885052713,74.8881932021478,76.38277003743313
828,"[30579.495,30648.354]","[30535.247,30601.506]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30528.443,30594.172]","[30445.123,30509.095]","[12.654,13.861]","[70.721,72.49]","[69.241,70.858]","[73.47,76.239]",49.13999999999942,109.84000000000015,2.0999999999985453,30616.739285713928,30574.218461538898,30568.879664646163,63.959077637584684,57.771597639034795,53.70403869793565,72.12656529516978,73.39443291891574
829,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30509.095,30573.067]","[12.654,13.861]","[72.49,74.259]","[70.858,72.475]","[76.239,79.008]",82.89000000000306,111.65999999999985,-4.899999999997816,30626.616428571073,30579.146400000434,30569.73803636333,66.8519787781313,58.983786504836324,54.267089221265486,77.7912341407162,74.52684950765841
830,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30509.095,30573.067]","[12.654,13.861]","[67.183,68.952]","[69.241,70.858]","[62.394,65.163]",82.18999999999869,-76.41999999999824,-26.119999999998978,30625.91071428536,30581.38538461582,30569.987597979503,53.1098106477654,54.40690387304742,52.478021891866554,57.84199914461983,75.34193565743729
831,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30509.095,30573.067]","[12.654,13.861]","[61.876,63.645]","[67.624,69.241]","[51.318,54.087]",-18.359999999996944,-3.5099999999983997,-42.139999999999425,30619.352142856787,30582.96181538505,30570.00903636333,48.528087485142066,52.699464387388154,51.7960234015438,50.71179813038486,68.30157335068952
832,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30509.095,30573.067]","[12.654,13.861]","[63.645,65.414]","[66.007,67.624]","[59.625,62.394]",27.479999999999567,-55.63000000000102,34.68000000000029,30623.43678571393,30587.62212307736,30570.837987878487,61.996235565313036,57.661514188184036,53.93453095135639,70.38987805576133,68.32607869989066
833,"[30648.354,30717.212]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[13.861,15.068]","[65.414,67.183]","[66.007,67.624]","[65.163,67.932]",24.0099999999984,-27.140000000003056,57.7599999999984,30630.659999999647,30593.72129230813,30571.98953333303,66.35425707473868,59.57016303715728,54.797732032925175,78.27239657192067,68.86029493438879
834,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[15.068,16.276]","[54.8,56.569]","[62.772,64.389]","[40.242,43.011]",-21.700000000000724,-55.59000000000015,-67.27000000000044,30626.43071428536,30596.6439692312,30572.281810100714,49.010686001590024,52.882218197383615,52.17423993742975,35.86012673081501,63.28485686705553
835,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[15.068,16.276]","[51.263,53.031]","[57.921,59.538]","[34.704,37.473]",-9.419999999998254,8.610000000000582,-84.79999999999927,30624.81142857108,30600.302307692746,30572.73447676737,51.63787583407743,53.860933471248806,52.58449698582904,41.602127826019775,58.924222942891255
836,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[16.276,17.483]","[53.031,54.8]","[56.304,57.921]","[45.78,48.549]",2.9399999999986903,96.81999999999971,-62.31000000000132,30629.456071428223,30605.758000000435,30573.67847474717,59.68893932128172,57.00784679365838,53.91695710195154,60.15019948368971,56.404075134744616
837,"[30648.354,30717.212]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[17.483,18.69]","[61.876,63.645]","[57.921,59.538]","[67.932,70.701]",73.20999999999913,224.70999999999916,7.3099999999976735,30643.940714285367,30613.975784615817,30575.430660605758,69.8082449653483,61.779160628303785,56.07785396130212,79.00189599133127,59.42691754141767
838,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[18.69,19.897]","[54.8,56.569]","[57.921,59.538]","[51.318,54.087]",31.039999999997235,146.25,-69.87000000000262,30642.350714285367,30617.36061538505,30576.104569696665,49.5900442971539,53.08118425816324,52.59480621753414,42.54469122426733,58.260187983400876
839,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[18.69,19.897]","[49.494,51.263]","[54.687,56.304]","[37.473,40.242]",-16.239999999997963,119.22999999999956,-58.36999999999898,30637.819642856797,30619.73160000044,30576.645993939088,47.349609278897425,51.993966212976396,52.13478490004652,37.58125677139754,53.57324208563463
840,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[18.69,19.897]","[38.88,40.649]","[49.836,51.453]","[18.091,20.86]",-59.13999999999942,128.20000000000073,-84.42000000000189,30627.26357142822,30619.703415385047,30576.670810100703,39.609496891625845,48.118652170712785,50.47436397589034,19.691224268687733,45.204503185172776
841,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30534.555,30592.588]","[30594.114,30659.812]","[30545.331,30607.853]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[18.69,19.897]","[35.342,37.111]","[44.985,46.602]","[15.322,18.091]",1.3400000000001455,121.61000000000057,-113.27999999999884,30623.344642856788,30620.67307692351,30577.074680807782,46.76376495353271,50.856171913432185,51.57684931402463,31.94745395449634,44.64554993141297
842,"[30579.495,30648.354]","[30601.506,30667.765]","[30565.411,30629.178]","[30534.555,30592.588]","[30594.114,30659.812]","[30607.853,30670.374]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[18.69,19.897]","[38.88,40.649]","[43.368,44.985]","[31.935,34.704]",26.06999999999971,112.54999999999927,-85.98999999999796,30627.395357142505,30623.73547692351,30578.14283636333,57.475058409646685,55.40444496496181,53.49103145375761,50.250817884406516,45.881077082611064
843,"[30648.354,30717.212]","[30601.506,30667.765]","[30565.411,30629.178]","[30534.555,30592.588]","[30594.114,30659.812]","[30607.853,30670.374]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[19.897,21.104]","[51.263,53.031]","[44.985,46.602]","[59.625,62.394]",53.569999999999716,116.45999999999913,12.159999999999854,30643.317499999648,30630.390800000434,30580.252563636066,69.30808091379077,61.59598338176478,56.365139121145255,73.6053339858083,47.803239154342286
844,"[30648.354,30717.212]","[30601.506,30667.765]","[30565.411,30629.178]","[30534.555,30592.588]","[30594.114,30659.812]","[30607.853,30670.374]","[30511.622,30569.569]","[30653.233,30722.78]","[30594.172,30659.901]","[30573.067,30637.04]","[21.104,22.312]","[54.8,56.569]","[48.219,49.836]","[65.163,67.932]",-4.540000000000873,160.97999999999956,57.5,30652.743928571075,30635.277784615817,30581.99323434314,61.908742621942174,58.428405629002704,55.093517449229964,62.39295326645339,45.43053305078832
845,"[30717.212,30786.071]","[30601.506,30667.765]","[30565.411,30629.178]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30511.622,30569.569]","[30722.78,30792.326]","[30594.172,30659.901]","[30509.095,30573.067]","[23.519,24.726]","[63.645,65.414]","[53.07,54.687]","[84.546,87.315]",111.9900000000016,171.58000000000175,124.31000000000131,30678.004999999644,30644.491753846585,30584.97608888859,73.51377069183124,65.12059632722236,58.439668566479426,83.49302915082501,51.28029561172512
846,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30511.622,30569.569]","[30722.78,30792.326]","[30659.901,30725.63]","[30509.095,30573.067]","[24.726,25.933]","[65.414,67.183]","[57.921,59.538]","[79.008,81.777]",89.61000000000057,131.65000000000146,66.0,30691.83892857107,30650.89240000044,30587.339630302733,62.65752314463383,60.11721691960091,56.362763812730044,68.43092522180136,55.68739110463996
847,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30511.622,30569.569]","[30722.78,30792.326]","[30659.901,30725.63]","[30509.095,30573.067]","[25.933,27.14]","[65.414,67.183]","[59.538,61.155]","[76.239,79.008]",114.38999999999943,152.40999999999985,37.57999999999811,30702.06249999964,30656.761815385053,30589.657038383546,62.05053665779617,59.84035134448003,56.247620798267526,67.59949302915089,62.53142949899184
848,"[30717.212,30786.071]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30511.622,30569.569]","[30722.78,30792.326]","[30659.901,30725.63]","[30573.067,30637.04]","[28.348,29.555]","[70.721,72.49]","[64.389,66.007]","[84.546,87.315]",136.3099999999977,222.21999999999755,59.38999999999942,30718.205714285352,30665.240738461984,30592.76725454516,70.43684854859502,64.22622989698611,58.41103685705965,82.62320083881319,69.77082191103709
849,"[30717.212,30786.071]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30569.569,30627.516]","[30792.326,30861.873]","[30659.901,30725.63]","[30573.067,30637.04]","[29.555,30.762]","[76.028,77.796]","[67.624,69.241]","[92.853,95.622]",119.8999999999978,149.0,113.62999999999737,30733.395714285347,30674.24052307737,30596.178672726983,73.21614211817375,65.81970659746321,59.23410062110758,89.79341478973312,75.41976432608375
850,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30573.067,30637.04]","[29.555,30.762]","[68.952,70.721]","[67.624,69.241]","[67.932,70.701]",7.470000000001163,93.67000000000186,29.470000000001164,30728.998571428205,30678.072615385052,30598.342735353246,50.80825932160224,55.312354612223466,54.809291409563436,57.030595138306786,73.0519444907264
851,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[29.555,30.762]","[60.107,61.876]","[66.007,67.624]","[48.549,51.318]",28.170000000001888,76.09000000000015,42.81999999999971,30724.927142856766,30681.79880000044,30600.54824444415,51.49784977734529,55.61161570525304,54.94524847318903,53.90091445769168,71.83879608947474
852,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30607.853,30670.374]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[29.555,30.762]","[47.725,49.494]","[59.538,61.155]","[23.628,26.397]",-38.610000000000575,68.66999999999824,4.599999999998545,30718.827142856768,30684.97624615428,30602.66330303001,50.04501546823911,54.91922581962442,54.64917831942104,40.62256257533849,65.71444372154808
853,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[29.555,30.762]","[40.649,42.418]","[53.07,54.687]","[12.553,15.322]",-4.980000000003201,77.52999999999885,2.3399999999965075,30715.0860714282,30688.243938461983,30604.855832322934,51.61495226996272,55.498535552350276,54.89226528358915,26.66299154722231,59.74759605375107
854,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[29.555,30.762]","[33.573,35.342]","[46.602,48.219]","[7.015,9.784]",-3.75,65.7699999999968,-9.770000000000435,30711.42035714248,30691.241538461978,30607.039688888595,51.412161473967934,55.41728037946,54.860171947098166,25.59584531206353,53.747074951310026
855,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[29.555,30.762]","[24.729,26.498]","[38.517,40.134]","[-4.061,-1.292]",-55.02999999999884,85.0,-18.06000000000131,30705.073571428187,30693.170615385054,30609.000319191626,45.51836489095099,53.08857956305294,53.95614255833888,8.88357733293324,43.21284302189859
856,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[28.348,29.555]","[17.653,19.422]","[32.049,33.666]","[-12.368,-9.599]",-97.3999999999978,69.95999999999913,69.58000000000176,30694.014642856757,30692.78353846198,30610.430397979508,34.319247830000506,47.88186680636497,51.84157074220297,4.229460379193879,30.989420963250126
857,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[27.14,28.348]","[17.653,19.422]","[27.197,28.814]","[-4.061,-1.292]",-21.860000000000586,44.33000000000175,55.95000000000073,30690.0142857139,30693.282738461974,30612.132820201732,43.29496447963594,50.709255903098644,52.87477809902404,15.83211797115587,25.103924225085713
858,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[25.933,27.14]","[12.346,14.115]","[22.346,23.963]","[-6.83,-4.061]",-48.54999999999927,3.5300000000024734,28.95000000000073,30680.714642856758,30691.774769231208,30613.337539393648,33.863745873417514,46.07799338648152,50.93808094692146,4.2256846081228705,18.007462818004452
859,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[24.726,25.933]","[21.191,22.96]","[22.346,23.963]","[20.86,23.628]",-27.840000000000142,62.52999999999884,35.869999999998974,30677.30392857104,30691.53440000044,30614.868810100717,43.88766315858034,49.515371709908216,52.18693193856515,25.984508764777456,15.916312273638589
860,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[24.726,25.933]","[45.956,47.725]","[30.432,32.049]","[76.239,79.008]",9.720000000001164,96.66999999999823,88.80999999999767,30685.25749999961,30694.29240000044,30617.222434343148,61.406382178919614,56.981754788077595,55.15947345582825,95.30925155925077,25.722920846785513
861,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[23.519,24.726]","[60.107,61.876]","[40.134,41.751]","[101.159,103.928]",5.9400000000023265,68.77000000000044,122.130000000001,30691.816428571034,30696.430646154284,30619.47431717144,59.16723924016286,56.0679992946688,54.80036679301023,89.86486486486571,34.90420935432868
862,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[23.519,24.726]","[58.338,60.107]","[46.602,48.219]","[81.777,84.546]",-12.759999999998401,-0.9699999999975262,74.83000000000176,30690.673214285318,30696.052676923515,30621.102327272438,45.06676489777172,49.83438876768646,52.26174251606077,50.93555093555246,40.91163415470285
863,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[22.312,23.519]","[53.031,54.8]","[48.219,49.836]","[59.625,62.394]",6.509999999998399,45.430000000000284,24.91999999999825,30688.125714285314,30695.105384615825,30622.56642020173,42.07846179798372,48.377300298673276,51.641828992060816,42.94213088155594,46.442015655040294
864,"[30648.354,30717.212]","[30667.765,30734.024]","[30629.178,30692.946]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30653.233,30722.78]","[30659.901,30725.63]","[30637.04,30701.012]","[21.104,22.312]","[45.956,47.725]","[48.219,49.836]","[43.011,45.78]",-13.63000000000102,46.93999999999868,24.099999999998545,30683.890714285313,30693.570615385055,30623.909078787587,39.61279149233295,47.199602835202924,51.146609726775395,35.073012439154944,49.19071486475444
865,"[30717.212,30786.071]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[19.897,21.104]","[60.107,61.876]","[51.453,53.07]","[76.239,79.008]",60.86999999999898,123.54000000000087,105.20000000000073,30692.68749999959,30695.751415385053,30626.250468686583,62.405253138860594,57.03705046485501,55.02669934456189,88.53221679460266,61.23450517710869
866,"[30717.212,30786.071]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30573.067,30637.04]","[21.104,22.312]","[70.721,72.49]","[57.921,59.538]","[92.853,95.622]",85.119999999999,146.3099999999977,163.7599999999984,30709.527857142442,30700.695938461984,30629.38800606032,72.53640612574752,63.13907578963657,57.87044841367196,90.88719701678076,70.50631778453773
867,"[30717.212,30786.071]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30573.067,30637.04]","[22.312,23.519]","[72.49,74.259]","[62.772,64.389]","[90.084,92.853]",25.540000000000877,96.13999999999943,160.40999999999985,30718.803214285297,30703.79796923121,30632.130460605767,63.44951730655299,59.08475722664587,56.22743126696476,76.8256681168438,67.86580586419389
868,"[30717.212,30786.071]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[22.312,23.519]","[67.183,68.952]","[64.389,66.007]","[73.47,76.239]",17.229999999999563,32.43000000000029,113.880000000001,30724.04142857101,30705.642646154287,30634.590509090616,57.4818749249535,56.358306921792966,55.10009764285522,67.11466749533956,64.6157776685473
869,"[30717.212,30786.071]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30725.511,30791.209]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[22.312,23.519]","[70.721,72.49]","[66.007,67.624]","[79.008,81.777]",64.22999999999956,67.80000000000291,107.33000000000177,30732.924285713867,30708.698307692743,30637.368351514862,63.15128236380034,59.16081779325509,56.345127940575104,76.16848850358323,68.22048303540883
870,"[30648.354,30717.212]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[22.312,23.519]","[60.107,61.876]","[64.389,66.007]","[51.318,54.087]",35.56999999999971,-30.9900000000016,67.09000000000015,30730.488214285288,30708.76843076966,30639.402511110817,47.16349393954484,51.51528133526947,53.09070471382328,42.15039577836411,68.10737802066714
871,"[30648.354,30717.212]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[21.104,22.312]","[51.263,53.031]","[59.538,61.155]","[34.704,37.473]",33.729999999999556,-8.940000000002328,59.34999999999855,30724.866785713857,30708.344676923512,30641.269917171427,44.307320853435996,50.01898103288056,52.42032274384284,34.93215228043731,68.08725514085033
872,"[30648.354,30717.212]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30637.04,30701.012]","[23.519,24.726]","[40.649,42.418]","[53.07,54.687]","[12.553,15.322]",-17.70999999999913,-8.559999999997673,12.990000000001599,30717.725714285283,30707.851507692743,30643.100133333042,43.783941688477135,49.75962870216944,52.30695527312504,16.854937399981857,57.847643798761645
873,"[30579.495,30648.354]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30722.78,30792.326]","[30659.901,30725.63]","[30573.067,30637.04]","[22.312,23.519]","[30.035,31.804]","[44.985,46.602]","[-1.292,1.477]",-131.4300000000003,-121.43000000000029,-33.470000000001164,30693.004642856708,30701.78083076966,30643.470725252235,24.062917172814842,37.496663151873264,46.26984352976035,10.284070478244766,46.332911436113655
874,"[30579.495,30648.354]","[30667.765,30734.024]","[30692.946,30756.713]","[30592.588,30650.621]","[30659.812,30725.511]","[30670.374,30732.895]","[30569.569,30627.516]","[30792.326,30861.873]","[30659.901,30725.63]","[30573.067,30637.04]","[22.312,23.519]","[24.729,26.498]","[38.517,40.134]","[-4.061,-1.292]",-116.93000000000029,-140.6899999999987,-42.06999999999971,30672.07749999956,30695.806861538902,30643.776078787592,23.436924250015593,37.00503057788275,45.996097950793704,13.271425144776005,37.25373386867539
