,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
946,"[31535.864,31570.642]","[31522.436,31555.9]","[31580.536,31612.742]","[31283.123,31312.432]","[31540.436,31573.617]","[31572.194,31603.77]","[31346.88,31376.146]","[31584.034,31619.159]","[31507.738,31540.935]","[31462.862,31495.171]","[31.591,32.201]","[56.194,57.087]","[51.878,52.694]","[66.03,67.428]",39.41999999999826,-166.40000000000146,846.3600000000006,31540.63464285648,31564.499630769693,31518.28608686836,51.5283017020101,46.92210046136655,50.0124421116088,64.77132953147611,55.06597097411998
947,"[31535.864,31570.642]","[31522.436,31555.9]","[31580.536,31612.742]","[31312.432,31341.742]","[31540.436,31573.617]","[31572.194,31603.77]","[31346.88,31376.146]","[31584.034,31619.159]","[31540.935,31574.131]","[31462.862,31495.171]","[30.981,31.591]","[59.768,60.661]","[54.328,55.145]","[70.225,71.624]",5.539999999997235,-161.3000000000029,808.6599999999999,31544.822499999333,31561.14796923123,31523.283448484515,52.24263386657741,47.22286154789372,50.12537988975397,66.06843341160564,56.269745032155036
948,"[31535.864,31570.642]","[31522.436,31555.9]","[31580.536,31612.742]","[31312.432,31341.742]","[31540.436,31573.617]","[31572.194,31603.77]","[31346.88,31376.146]","[31584.034,31619.159]","[31540.935,31574.131]","[31462.862,31495.171]","[30.372,30.981]","[59.768,60.661]","[55.961,56.778]","[66.03,67.428]",-22.439999999998694,-187.3199999999997,781.2100000000028,31545.864999999325,31557.385692308155,31527.88164444411,47.9346998019032,45.78458762958429,49.5319465512179,59.47668567594805,55.18089609931573
949,"[31570.642,31605.419]","[31522.436,31555.9]","[31580.536,31612.742]","[31312.432,31341.742]","[31540.436,31573.617]","[31572.194,31603.77]","[31346.88,31376.146]","[31584.034,31619.159]","[31540.935,31574.131]","[31495.171,31527.48]","[30.372,30.981]","[66.021,66.915]","[59.228,60.045]","[80.015,81.413]",39.159999999999854,-192.5699999999997,880.2299999999997,31557.158928570752,31557.107476923546,31533.07802020169,60.47428036249459,51.00394434503129,51.45469682549962,80.61053337806095,58.480695196562145
950,"[31605.419,31640.196]","[31555.9,31589.364]","[31548.331,31580.536]","[31341.742,31371.052]","[31573.617,31606.798]","[31572.194,31603.77]","[31346.88,31376.146]","[31619.159,31654.283]","[31540.935,31574.131]","[31462.862,31495.171]","[29.762,30.372]","[77.636,78.529]","[65.762,66.578]","[100.992,102.39]",136.95999999999913,-178.19000000000233,919.4599999999992,31577.454285713608,31560.62178461585,31538.928571716835,70.01233924302818,56.0802122935285,53.48958917849992,99.99461757898592,68.86634183174166
951,"[31605.419,31640.196]","[31555.9,31589.364]","[31548.331,31580.536]","[31341.742,31371.052]","[31573.617,31606.798]","[31572.194,31603.77]","[31376.146,31405.412]","[31619.159,31654.283]","[31540.935,31574.131]","[31462.862,31495.171]","[28.543,29.152]","[82.103,82.996]","[70.662,71.478]","[103.789,105.187]",90.79999999999927,-31.349999999998545,909.66,31589.38571428504,31563.61590769277,31544.31557373704,63.83982549806036,54.04081071816386,52.71964538375828,91.07237469534876,75.39994747542957
952,"[31605.419,31640.196]","[31555.9,31589.364]","[31548.331,31580.536]","[31341.742,31371.052]","[31573.617,31606.798]","[31572.194,31603.77]","[31376.146,31405.412]","[31654.283,31689.408]","[31540.935,31574.131]","[31462.862,31495.171]","[27.933,28.543]","[86.57,87.463]","[76.378,77.195]","[106.586,107.984]",72.369999999999,-16.81000000000131,923.920000000002,31602.619285713597,31568.104953846618,31549.882406060267,68.23796211807073,56.309426956794674,53.63121638897602,96.11144822006537,79.72934607021305
953,"[31674.973,31709.75]","[31589.364,31622.828]","[31548.331,31580.536]","[31371.052,31400.361]","[31606.798,31639.979]","[31572.194,31603.77]","[31376.146,31405.412]","[31654.283,31689.408]","[31574.131,31607.327]","[31495.171,31527.48]","[26.104,26.714]","[91.037,91.93]","[81.279,82.095]","[109.382,110.781]",120.03000000000247,21.200000000000728,970.140000000003,31624.720714285027,31576.16956923123,31556.178787878453,76.77836921498276,61.52944604391899,55.86843745888522,100.0,84.76201328000218
954,"[31605.419,31640.196]","[31589.364,31622.828]","[31548.331,31580.536]","[31371.052,31400.361]","[31606.798,31639.979]","[31572.194,31603.77]","[31376.146,31405.412]","[31654.283,31689.408]","[31574.131,31607.327]","[31495.171,31527.48]","[24.884,25.494]","[83.889,84.783]","[82.095,82.912]","[87.007,88.405]",72.31999999999971,-33.960000000002765,936.0099999999983,31631.18785714217,31580.677415385082,31561.37138181784,58.17837084920513,54.49213673822903,53.213884133981104,70.81591975824449,85.4402256152363
955,"[31605.419,31640.196]","[31622.828,31656.292]","[31548.331,31580.536]","[31371.052,31400.361]","[31606.798,31639.979]","[31572.194,31603.77]","[31376.146,31405.412]","[31654.283,31689.408]","[31574.131,31607.327]","[31495.171,31527.48]","[23.665,24.275]","[76.742,77.636]","[80.462,81.279]","[70.225,71.624]",71.88999999999942,38.760000000002044,950.5,31632.01714285645,31584.349753846614,31566.13048282795,53.95555217621962,52.72117846734507,52.51293635973586,62.958914678840316,85.93768690136378
956,"[31605.419,31640.196]","[31622.828,31656.292]","[31548.331,31580.536]","[31371.052,31400.361]","[31606.798,31639.979]","[31572.194,31603.77]","[31376.146,31405.412]","[31654.283,31689.408]","[31607.327,31640.524]","[31527.48,31559.789]","[22.446,23.055]","[73.169,74.062]","[78.012,78.829]","[63.233,64.632]",39.47999999999956,13.290000000000873,941.5699999999997,31631.626428570737,31588.317446154313,31570.80536363603,55.659061685064366,53.44913981597747,52.79909835880829,66.42448402237488,83.91110842198006
957,"[31640.196,31674.973]","[31622.828,31656.292]","[31548.331,31580.536]","[31400.361,31429.671]","[31606.798,31639.979]","[31603.77,31635.346]","[31405.412,31434.678]","[31689.408,31724.533]","[31607.327,31640.524]","[31527.48,31559.789]","[21.836,22.446]","[73.169,74.062]","[76.378,77.195]","[66.03,67.428]",35.70000000000073,77.77999999999885,1003.7099999999992,31639.280714285014,31595.153476923544,31576.04642828249,66.19109831366127,58.357129656191724,54.793680650227756,73.24959775782406,80.09039130467123
958,"[31674.973,31709.75]","[31622.828,31656.292]","[31580.536,31612.742]","[31400.361,31429.671]","[31639.979,31673.16]","[31603.77,31635.346]","[31405.412,31434.678]","[31689.408,31724.533]","[31607.327,31640.524]","[31559.789,31592.098]","[21.836,22.446]","[72.275,73.169]","[74.745,75.562]","[67.428,68.827]",63.84999999999855,171.84000000000015,1001.3499999999983,31649.2249999993,31602.847107692774,31581.369923231992,69.47194450811513,60.08800557886741,55.53298129343594,80.65085379145579,78.6016026041151
959,"[31674.973,31709.75]","[31622.828,31656.292]","[31580.536,31612.742]","[31429.671,31458.98]","[31639.979,31673.16]","[31603.77,31635.346]","[31405.412,31434.678]","[31689.408,31724.533]","[31640.524,31673.72]","[31559.789,31592.098]","[21.226,21.836]","[74.955,75.849]","[74.745,75.562]","[74.421,75.819]",64.93999999999869,114.70999999999913,979.1399999999994,31661.706428570724,31611.494307692774,31586.8765252522,73.62271182088467,62.39237417083178,56.535296347259404,83.48401323042904,76.79768331988133
960,"[31709.75,31744.527]","[31656.292,31689.757]","[31580.536,31612.742]","[31429.671,31458.98]","[31639.979,31673.16]","[31603.77,31635.346]","[31405.412,31434.678]","[31724.533,31759.657]","[31640.524,31673.72]","[31559.789,31592.098]","[21.226,21.836]","[77.636,78.529]","[76.378,77.195]","[81.413,82.812]",49.409999999999854,152.08000000000175,1013.6100000000006,31679.43857142786,31622.11778461585,31592.790921211792,79.00533124895496,65.7792605233883,58.08446539592615,83.84964614768403,74.49048991240761
961,"[31779.304,31814.081]","[31656.292,31689.757]","[31580.536,31612.742]","[31429.671,31458.98]","[31673.16,31706.341]","[31635.346,31666.923]","[31405.412,31434.678]","[31759.657,31794.782]","[31640.524,31673.72]","[31559.789,31592.098]","[22.446,23.055]","[82.996,83.889]","[78.012,78.829]","[92.601,93.999]",162.9300000000003,203.60999999999692,1111.6999999999969,31712.438571427858,31637.514092308164,31599.863147474414,86.46351634947666,71.97439552001144,61.3211581394912,93.98864683906505,77.80087949538199
962,"[31814.081,31848.858]","[31689.757,31723.221]","[31612.742,31644.948]","[31458.98,31488.29]","[31706.341,31739.522]","[31635.346,31666.923]","[31434.678,31463.945]","[31794.782,31829.906]","[31673.72,31706.917]","[31559.789,31592.098]","[23.665,24.275]","[88.356,89.25]","[81.279,82.095]","[100.992,102.39]",200.6800000000003,297.9400000000023,1144.670000000002,31746.002142856425,31654.247753846626,31607.221387878457,88.32801666636897,73.90552310011452,62.454802138578565,98.19948940744369,82.83524731375391
963,"[31709.75,31744.527]","[31723.221,31756.685]","[31612.742,31644.948]","[31458.98,31488.29]","[31706.341,31739.522]","[31635.346,31666.923]","[31434.678,31463.945]","[31829.906,31865.031]","[31673.72,31706.917]","[31559.789,31592.098]","[24.275,24.884]","[78.529,79.422]","[80.462,81.279]","[74.421,75.819]",108.90999999999985,180.34000000000012,1064.1100000000006,31750.803571427845,31663.42006153893,31612.62078181785,56.64802763023017,58.920061776158896,56.59812765244821,59.5109060778424,81.8475933216778
964,"[31709.75,31744.527]","[31723.221,31756.685]","[31612.742,31644.948]","[31458.98,31488.29]","[31706.341,31739.522]","[31635.346,31666.923]","[31434.678,31463.945]","[31829.906,31865.031]","[31673.72,31706.917]","[31559.789,31592.098]","[24.275,24.884]","[68.702,69.595]","[76.378,77.195]","[53.444,54.842]",52.669999999998254,197.71999999999755,995.5099999999983,31747.110357142134,31670.620553846627,31617.436804040077,51.885974928304854,56.266039547013136,55.44127436257367,51.26080530299497,78.70633725670223
965,"[31674.973,31709.75]","[31723.221,31756.685]","[31612.742,31644.948]","[31488.29,31517.6]","[31706.341,31739.522]","[31635.346,31666.923]","[31434.678,31463.945]","[31794.782,31829.906]","[31706.917,31740.113]","[31592.098,31624.407]","[23.665,24.275]","[54.407,55.301]","[69.028,69.845]","[24.076,25.474]",-0.5599999999976717,122.54999999999927,915.670000000002,31731.79357142785,31674.21498461585,31621.272313130987,42.76017567568188,50.96741319271224,53.04759430911485,32.4851530379169,71.82552286333954
966,"[31640.196,31674.973]","[31723.221,31756.685]","[31612.742,31644.948]","[31488.29,31517.6]","[31673.16,31706.341]","[31635.346,31666.923]","[31434.678,31463.945]","[31794.782,31829.906]","[31706.917,31740.113]","[31592.098,31624.407]","[21.836,22.446]","[38.326,39.22]","[59.228,60.045]","[-3.893,-2.495]",-45.38999999999942,80.79999999999927,908.2099999999992,31710.106785713564,31675.46618461585,31624.41163838352,37.56062905680786,47.749982715087,51.52506625125686,13.024936029300564,61.75994040603548
967,"[31640.196,31674.973]","[31689.757,31723.221]","[31612.742,31644.948]","[31488.29,31517.6]","[31673.16,31706.341]","[31635.346,31666.923]","[31463.945,31493.211]","[31794.782,31829.906]","[31706.917,31740.113]","[31592.098,31624.407]","[20.617,21.226]","[32.966,33.859]","[50.244,51.061]","[-1.096,0.302]",-51.12000000000261,129.14999999999782,945.2599999999983,31696.17857142784,31678.357230769703,31627.858486868365,45.23590198564786,50.99163200942564,52.88048799359164,23.96525293816947,53.20502709039054
968,"[31674.973,31709.75]","[31689.757,31723.221]","[31644.948,31677.154]","[31517.6,31546.909]","[31673.16,31706.341]","[31666.923,31698.499]","[31463.945,31493.211]","[31794.782,31829.906]","[31706.917,31740.113]","[31592.098,31624.407]","[20.007,20.617]","[33.859,34.753]","[45.344,46.161]","[11.49,12.888]",-95.73999999999796,208.86000000000058,951.7299999999997,31689.953571427843,31682.659353846626,31631.584573737062,52.01433358492674,53.97471779718396,54.16126747846727,35.978538579458146,44.91786876758955
969,"[31779.304,31814.081]","[31689.757,31723.221]","[31644.948,31677.154]","[31517.6,31546.909]","[31706.341,31739.522]","[31666.923,31698.499]","[31463.945,31493.211]","[31829.906,31865.031]","[31706.917,31740.113]","[31592.098,31624.407]","[20.617,21.226]","[49.94,50.834]","[46.978,47.794]","[56.241,57.639]",-19.470000000001164,278.3899999999994,1089.630000000001,31712.59785714213,31694.149600000463,31637.154391918877,70.79647088506081,64.25296829234233,59.175176495839004,82.81715879580659,42.7203929659271
970,"[31744.527,31779.304]","[31689.757,31723.221]","[31644.948,31677.154]","[31517.6,31546.909]","[31706.341,31739.522]","[31666.923,31698.499]","[31463.945,31493.211]","[31829.906,31865.031]","[31706.917,31740.113]","[31592.098,31624.407]","[21.836,22.446]","[54.407,55.301]","[49.428,50.244]","[63.233,64.632]",24.7400000000016,199.61000000000058,1055.1200000000026,31725.394999999262,31701.539415385083,31641.66068282796,59.26535271246191,58.363101354050094,56.50364944530263,62.53727036645268,43.15273072144287
971,"[31744.527,31779.304]","[31689.757,31723.221]","[31677.154,31709.359]","[31546.909,31576.219]","[31739.522,31772.703]","[31666.923,31698.499]","[31463.945,31493.211]","[31829.906,31865.031]","[31706.917,31740.113]","[31592.098,31624.407]","[23.055,23.665]","[58.874,59.768]","[52.694,53.511]","[73.022,74.421]",58.15000000000146,216.45000000000076,1071.369999999999,31741.056071427833,31709.46812307739,31646.253618181494,61.91160794839146,59.792349307246454,57.22002697972442,69.74608060017303,45.79348433532544
972,"[31744.527,31779.304]","[31723.221,31756.685]","[31677.154,31709.359]","[31546.909,31576.219]","[31739.522,31772.703]","[31666.923,31698.499]","[31493.211,31522.477]","[31794.782,31829.906]","[31706.917,31740.113]","[31624.407,31656.717]","[23.665,24.275]","[61.554,62.448]","[55.145,55.961]","[73.022,74.421]",90.41999999999823,207.4300000000003,1137.5200000000004,31752.965357142115,31716.215446154318,31650.496115151192,59.82702308712447,58.808048805379904,56.78384221869901,66.52399730691496,50.65617637375373
973,"[31779.304,31814.081]","[31723.221,31756.685]","[31677.154,31709.359]","[31576.219,31605.529]","[31739.522,31772.703]","[31698.499,31730.075]","[31493.211,31522.477]","[31829.906,31865.031]","[31706.917,31740.113]","[31624.407,31656.717]","[23.665,24.275]","[66.915,67.808]","[59.228,60.045]","[81.413,82.812]",140.70999999999913,243.9499999999971,1165.8499999999985,31767.82785714211,31724.226830769698,31655.00341010069,65.04066520064511,61.368749006192786,58.01647592664665,78.41685101471516,59.99787851452725
974,"[31779.304,31814.081]","[31756.685,31790.149]","[31677.154,31709.359]","[31576.219,31605.529]","[31739.522,31772.703]","[31698.499,31730.075]","[31493.211,31522.477]","[31829.906,31865.031]","[31706.917,31740.113]","[31624.407,31656.717]","[24.275,24.884]","[72.275,73.169]","[63.311,64.128]","[88.405,89.804]",125.31999999999971,215.30999999999767,1156.8999999999978,31779.954999999238,31732.192215385083,31659.458379797663,66.94729680659731,62.31535812105582,58.47425932410138,82.821967875348,68.4059806484099
975,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31576.219,31605.529]","[31739.522,31772.703]","[31698.499,31730.075]","[31493.211,31522.477]","[31829.906,31865.031]","[31740.113,31773.31]","[31624.407,31656.717]","[24.275,24.884]","[70.488,71.382]","[65.762,66.578]","[80.015,81.413]",72.55999999999767,144.45999999999913,1171.0999999999985,31780.29392857067,31737.24510769277,31663.094632322915,55.37479181232311,57.414496624883355,56.42422764066695,68.7554102144842,73.08839088198503
976,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31605.529,31634.838]","[31739.522,31772.703]","[31698.499,31730.075]","[31493.211,31522.477]","[31829.906,31865.031]","[31740.113,31773.31]","[31656.717,31689.026]","[23.055,23.665]","[65.128,66.021]","[65.762,66.578]","[64.632,66.03]",-42.81999999999971,144.77000000000044,1084.2200000000012,31774.646428570664,31740.808892308163,31666.22269898957,50.510382267420816,55.215128719854796,55.48189457217888,62.224680196210564,70.14660822489991
977,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31605.529,31634.838]","[31739.522,31772.703]","[31698.499,31730.075]","[31493.211,31522.477]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[22.446,23.055]","[57.087,57.981]","[63.311,64.128]","[46.451,47.85]",-11.850000000002186,115.38999999999943,990.2000000000007,31767.728214284936,31743.06569230816,31668.907731312807,46.470276106037105,53.37552084007451,54.69576493847871,48.258964602790016,68.10685025866239
978,"[31744.527,31779.304]","[31756.685,31790.149]","[31709.359,31741.565]","[31605.529,31634.838]","[31739.522,31772.703]","[31698.499,31730.075]","[31522.477,31551.743]","[31794.782,31829.906]","[31773.31,31806.506]","[31721.335,31753.644]","[21.836,22.446]","[54.407,55.301]","[60.045,60.861]","[43.655,45.053]",-1.1300000000010186,95.28999999999724,901.7199999999975,31767.66071428493,31746.945138462008,31671.906923232003,56.1351113153344,56.96599307352893,56.1829117980236,58.86697925364415,66.55269292344397
979,"[31709.75,31744.527]","[31756.685,31790.149]","[31709.359,31741.565]","[31634.838,31664.148]","[31739.522,31772.703]","[31698.499,31730.075]","[31522.477,31551.743]","[31794.782,31829.906]","[31740.113,31773.31]","[31689.026,31721.335]","[20.617,21.226]","[36.539,37.433]","[52.694,53.511]","[4.497,5.896]",-52.11000000000058,83.0,460.0199999999968,31753.213571427787,31746.09446153893,31673.57034949463,37.77406020682924,47.93208554412918,52.173577629592884,0.010405827261601915,57.05075128349348
980,"[31640.196,31674.973]","[31723.221,31756.685]","[31709.359,31741.565]","[31634.838,31664.148]","[31706.341,31739.522]","[31698.499,31730.075]","[31522.477,31551.743]","[31794.782,31829.906]","[31740.113,31773.31]","[31656.717,31689.026]","[20.007,20.617]","[27.605,28.499]","[44.528,45.344]","[-5.292,-3.893]",-120.85999999999693,51.20000000000073,362.1400000000031,31729.62249999921,31741.60224615432,31674.26044242392,29.06703630100707,42.34170175141456,49.368003379850464,10.462487153135145,47.342985017553474
981,"[31674.973,31709.75]","[31723.221,31756.685]","[31709.359,31741.565]","[31634.838,31664.148]","[31706.341,31739.522]","[31698.499,31730.075]","[31522.477,31551.743]","[31829.906,31865.031]","[31740.113,31773.31]","[31656.717,31689.026]","[19.397,20.007]","[24.925,25.819]","[37.994,38.811]","[0.302,1.701]",-115.0199999999968,60.81000000000132,474.3700000000026,31714.09785714207,31738.10633846201,31675.177375757252,35.176858984905,44.7376341164078,50.31794158868692,20.73997944501613,38.47412952750607
982,"[31674.973,31709.75]","[31689.757,31723.221]","[31709.359,31741.565]","[31634.838,31664.148]","[31706.341,31739.522]","[31698.499,31730.075]","[31522.477,31551.743]","[31794.782,31829.906]","[31740.113,31773.31]","[31624.407,31656.717]","[18.788,19.397]","[26.712,27.605]","[33.911,34.727]","[11.49,12.888]",-71.21999999999753,37.540000000000866,563.880000000001,31706.318571427782,31735.542553846626,31676.28947676735,41.08386891410693,47.06526326167755,51.24382241990064,30.709146968140182,33.03894906374264
983,"[31674.973,31709.75]","[31689.757,31723.221]","[31709.359,31741.565]","[31634.838,31664.148]","[31706.341,31739.522]","[31698.499,31730.075]","[31522.477,31551.743]","[31794.782,31829.906]","[31706.917,31740.113]","[31624.407,31656.717]","[18.178,18.788]","[25.819,26.712]","[31.461,32.277]","[15.685,17.084]",-65.68000000000029,15.240000000001599,449.2200000000012,31699.072857142062,31732.244800000473,31677.126862625937,38.74285724928876,45.89985722443964,50.69902929645993,25.200411099691376,27.7497677642399
984,"[31674.973,31709.75]","[31689.757,31723.221]","[31709.359,31741.565]","[31634.838,31664.148]","[31673.16,31706.341]","[31698.499,31730.075]","[31522.477,31551.743]","[31759.657,31794.782]","[31706.917,31740.113]","[31624.407,31656.717]","[17.568,18.178]","[28.499,29.392]","[30.644,31.461]","[24.076,25.474]",-47.59000000000015,2.8600000000005816,467.8600000000006,31695.89535714205,31729.430153846624,31678.011296969376,42.1336611042504,47.12387610493978,51.163312399360045,29.92120589242832,25.130087948473946
985,"[31640.196,31674.973]","[31656.292,31689.757]","[31709.359,31741.565]","[31634.838,31664.148]","[31673.16,31706.341]","[31698.499,31730.075]","[31522.477,31551.743]","[31759.657,31794.782]","[31706.917,31740.113]","[31624.407,31656.717]","[17.568,18.178]","[22.245,23.138]","[28.194,29.01]","[11.49,12.888]",-102.119999999999,-56.2400000000016,432.52999999999884,31687.21249999919,31724.389784615854,31678.224814141093,32.972445700228704,42.714028750951535,49.14331854424482,11.256822316554532,18.32863695746114
986,"[31640.196,31674.973]","[31656.292,31689.757]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31522.477,31551.743]","[31759.657,31794.782]","[31673.72,31706.917]","[31624.407,31656.717]","[18.178,18.788]","[23.138,24.032]","[26.56,27.377]","[17.084,18.482]",-50.5199999999968,-130.4499999999971,386.3100000000013,31680.656785713483,31719.05476923125,31678.229351514823,31.252181754917697,41.81350070311584,48.71987978237141,25.64303828040177,21.99044159362402
987,"[31674.973,31709.75]","[31656.292,31689.757]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[17.568,18.178]","[32.072,32.966]","[28.194,29.01]","[39.459,40.858]",34.399999999997824,-115.08000000000177,456.34999999999854,31686.130357142047,31717.26729230817,31678.973846464316,51.62548746161599,49.60968459715095,51.64453597877903,50.33812341504618,27.68696105961132
988,"[31709.75,31744.527]","[31689.757,31723.221]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[16.349,16.958]","[52.62,53.514]","[36.361,37.177]","[84.21,85.609]",37.0199999999968,-11.080000000001744,467.0,31694.78035714204,31717.18929230817,31679.978549494623,58.052029821875706,52.594773229908505,52.85330424132325,60.976935152758465,33.435097589288794
989,"[31709.75,31744.527]","[31689.757,31723.221]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[15.739,16.349]","[64.235,65.128]","[45.344,46.161]","[100.992,102.39]",22.959999999999127,7.830000000001746,384.08000000000175,31702.230714284888,31717.18307692356,31680.89870909058,58.2371790988871,52.67981559293863,52.88747915433086,88.590135312091,41.7038102098532
990,"[31674.973,31709.75]","[31689.757,31723.221]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31656.717,31689.026]","[15.739,16.349]","[64.235,65.128]","[51.878,52.694]","[89.804,91.202]",6.619999999998982,22.419999999998254,-35.22999999999956,31702.76607142774,31715.27738461587,31681.25367676735,46.09085861760311,48.00541918820966,50.96931410678987,65.08526084754273,47.40164588811768
991,"[31640.196,31674.973]","[31689.757,31723.221]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[15.739,16.349]","[52.62,53.514]","[51.878,52.694]","[53.444,54.842]",-41.75,6.5,-281.9099999999998,31692.69499999917,31710.111938462018,31680.78616161584,32.32575744439269,41.217233159451794,47.885917627458326,30.069221678202968,47.42279100037119
992,"[31640.196,31674.973]","[31656.292,31689.757]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31698.499,31730.075]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[15.739,16.349]","[46.367,47.26]","[50.244,51.061]","[38.061,39.459]",-9.56000000000131,-14.680000000000293,-22.0,31684.957499999164,31705.185723077408,31680.442997979477,34.24043625819966,41.94481888075593,48.1518239262268,32.91406381900916,50.516682643578996
993,"[31640.196,31674.973]","[31656.292,31689.757]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31666.923,31698.499]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[15.739,16.349]","[39.22,40.113]","[46.161,46.978]","[24.076,25.474]",-11.610000000000582,-46.319999999999716,-102.86000000000057,31675.528928570588,31699.679292308174,31679.941678787553,31.64826149986013,40.6215743716335,47.54118070030386,26.050987675165292,50.574961128545205
994,"[31674.973,31709.75]","[31656.292,31689.757]","[31709.359,31741.565]","[31664.148,31693.457]","[31673.16,31706.341]","[31666.923,31698.499]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31624.407,31656.717]","[15.739,16.349]","[42.793,43.687]","[45.344,46.161]","[36.662,38.061]",-24.389999999999414,-120.0,24.979999999999567,31673.54499999915,31696.47846153895,31680.023539393616,47.99056124548303,46.937835421786616,49.837145471327645,49.78895829815972,50.49650896899
995,"[31640.196,31674.973]","[31656.292,31689.757]","[31709.359,31741.565]","[31664.148,31693.457]","[31639.979,31673.16]","[31666.923,31698.499]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31592.098,31624.407]","[15.129,15.739]","[28.499,29.392]","[39.627,40.444]","[7.294,8.693]",-80.37999999999738,-116.20000000000073,37.909999999999854,31662.83964285629,31690.69532307741,31679.332953535028,34.48859901851733,40.521565167553355,46.91362848686391,17.398277899713605,44.27098650426932
996,"[31605.419,31640.196]","[31656.292,31689.757]","[31677.154,31709.359]","[31664.148,31693.457]","[31639.979,31673.16]","[31666.923,31698.499]","[31551.743,31581.009]","[31724.533,31759.657]","[31673.72,31706.917]","[31592.098,31624.407]","[15.739,16.349]","[23.138,24.032]","[33.911,34.727]","[0.302,1.701]",-101.25,-151.5699999999997,-8.009999999998401,31649.909999999134,31683.70203076972,31678.227109090585,29.244418053848506,37.54755661886403,45.43638521356159,12.337806776895931,33.37779671352716
997,"[31605.419,31640.196]","[31622.828,31656.292]","[31677.154,31709.359]","[31664.148,31693.457]","[31639.979,31673.16]","[31666.923,31698.499]","[31551.743,31581.009]","[31724.533,31759.657]","[31640.524,31673.72]","[31592.098,31624.407]","[16.349,16.958]","[22.245,23.138]","[29.827,30.644]","[5.896,7.294]",-66.12999999999738,-134.12999999999738,-23.239999999997963,31643.281428570568,31678.00126153895,31677.337682827958,35.451267135398425,40.07595657055651,46.365103403658296,20.554323725056516,27.0162342674577
998,"[31605.419,31640.196]","[31622.828,31656.292]","[31677.154,31709.359]","[31664.148,31693.457]","[31639.979,31673.16]","[31666.923,31698.499]","[31551.743,31581.009]","[31689.408,31724.533]","[31640.524,31673.72]","[31592.098,31624.407]","[16.349,16.958]","[21.352,22.245]","[27.377,28.194]","[10.091,11.49]",-24.66999999999825,-158.87999999999738,-176.0099999999984,31639.00964285629,31672.711661538957,31676.45255151483,35.4443190671424,40.07266078615192,46.363569963591566,20.53954175905471,25.654851421865093
999,"[31535.864,31570.642]","[31622.828,31656.292]","[31677.154,31709.359]","[31664.148,31693.457]","[31606.798,31639.979]","[31666.923,31698.499]","[31551.743,31581.009]","[31689.408,31724.533]","[31640.524,31673.72]","[31559.789,31592.098]","[18.178,18.788]","[18.671,19.565]","[24.11,24.927]","[7.294,8.693]",-96.41999999999823,-236.41999999999825,-132.0600000000013,31618.523928570565,31662.650923077414,31674.235377777448,19.646485537775792,30.66626177247625,41.47033949676797,11.537494341899569,22.601055782278014
1000,"[31535.864,31570.642]","[31589.364,31622.828]","[31644.948,31677.154]","[31664.148,31693.457]","[31573.617,31606.798]","[31635.346,31666.923]","[31551.743,31581.009]","[31689.408,31724.533]","[31607.327,31640.524]","[31527.48,31559.789]","[19.397,20.007]","[16.885,17.778]","[21.66,22.477]","[5.896,7.294]",-102.04999999999927,-220.92999999999665,-127.54999999999927,31598.041785713427,31652.259169231256,31671.769682827948,17.73745535624915,29.16349137707265,40.571235803046115,12.267476544282605,20.63198276358048
