,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
892,"[31935.644,31939.09]","[31432.294,31435.611]","[31029.847,31033.038]","[30713.301,30716.206]","[31509.946,31513.234]","[31141.504,31144.633]","[30794.513,30797.413]","[31852.373,31855.854]","[31362.392,31365.681]","[30872.565,30875.766]","[46.553,46.614]","[77.603,77.692]","[75.532,75.613]","[81.741,81.879]",708.0200000000003,1196.619999999999,1491.4699999999975,31543.486071428066,31208.513753846582,30832.940486868385,92.9781551768267,86.90617903038252,80.50879714379164,76.94891270757766,77.92543819866658
893,"[31680.612,31684.059]","[31495.303,31498.62]","[31068.146,31071.337]","[30724.919,30727.824]","[31552.692,31555.981]","[31185.312,31188.442]","[30811.915,30814.815]","[31915.028,31918.509]","[31415.027,31418.317]","[30917.39,30920.592]","[48.487,48.547]","[70.432,70.521]","[73.833,73.914]","[63.586,63.724]",444.96999999999747,952.579999999998,1326.5499999999993,31605.86035714235,31258.532892308125,30852.313953535053,66.36061422155842,69.73973909985354,69.30257332479015,56.086235219491435,75.06703876292896
894,"[31752.986,31756.433]","[31561.628,31564.945]","[31109.636,31112.827]","[30739.442,30742.347]","[31602.015,31605.304]","[31229.121,31232.25]","[30832.216,30835.117]","[31988.125,31991.606]","[31467.663,31470.953]","[30946.206,30949.408]","[50.239,50.299]","[67.599,67.688]","[71.728,71.809]","[59.29,59.428]",477.5600000000013,1008.2700000000003,1469.3300000000015,31670.52535714235,31311.215630769668,30872.87403030273,69.3460842070305,71.48193389408674,70.51661931023645,62.000878291560404,72.64405219454481
895,"[31653.041,31656.488]","[31621.321,31624.637]","[31147.935,31151.126]","[30753.965,30756.87]","[31615.168,31618.456]","[31260.413,31263.542]","[30846.718,30849.618]","[32015.972,32019.452]","[31510.43,31513.719]","[31007.041,31010.242]","[51.206,51.266]","[62.995,63.084]","[68.815,68.896]","[51.39,51.529]",406.9799999999996,944.6500000000017,1298.369999999999,31693.204642856632,31353.125230769663,30891.142872726967,60.5103215587965,65.81430283092304,66.74026132369862,53.891319551746044,70.03332068364696
896,"[31601.346,31604.792]","[31671.065,31674.381]","[31183.042,31186.233]","[30765.583,30768.488]","[31611.88,31615.168]","[31288.576,31291.705]","[30864.119,30867.019]","[32019.452,32022.933]","[31546.617,31549.907]","[31074.278,31077.48]","[52.052,52.112]","[58.568,58.657]","[65.416,65.497]","[44.877,45.015]",348.7100000000028,901.010000000002,1250.8899999999996,31688.523928570918,31388.182061538897,30908.123418181513,56.09782421460232,63.010534671961295,64.87525940739665,49.71943464046981,66.9186792439048
897,"[31628.917,31632.363]","[31710.86,31714.176]","[31218.149,31221.341]","[30777.201,30780.106]","[31615.168,31618.456]","[31313.609,31316.738]","[30878.62,30881.521]","[32019.452,32022.933]","[31582.804,31586.094]","[31144.718,31147.92]","[52.837,52.898]","[56.267,56.355]","[62.34,62.421]","[44.045,44.184]",290.8400000000001,927.8099999999976,1255.6399999999996,31677.77428571377,31422.4311692312,30925.362058585553,57.9305868563994,63.84701938999333,65.37787052318811,51.79643153391982,62.68701722499053
898,"[31653.041,31656.488]","[31700.911,31704.227]","[31259.639,31262.831]","[30791.724,30794.629]","[31625.033,31628.321]","[31338.643,31341.772]","[30893.122,30896.022]","[31998.568,32002.048]","[31622.281,31625.571]","[31247.176,31250.378]","[53.562,53.623]","[55.47,55.558]","[60.074,60.155]","[46.262,46.401]",-78.119999999999,1026.630000000001,1234.989999999998,31663.12999999948,31455.823169231207,30942.86643434313,59.969700013722566,64.73173496072225,65.89567157472571,53.90839744319564,57.76451562685165
899,"[31804.682,31808.128]","[31681.014,31684.33]","[31307.513,31310.704]","[30806.247,30809.152]","[31671.068,31674.356]","[31376.193,31379.322]","[30910.523,30913.424]","[31974.202,31977.683]","[31678.206,31681.496]","[31381.652,31384.854]","[54.71,54.771]","[59.1,59.188]","[59.75,59.831]","[57.765,57.904]",-130.5699999999997,1182.9799999999996,1404.5799999999979,31689.463214285184,31497.80630769274,30963.176317171405,70.17360057995435,69.51803912449732,68.76296192918679,66.3305303905144,56.24760386727119
900,"[31694.398,31697.844]","[31684.33,31687.646]","[31349.003,31352.195]","[30817.865,30820.77]","[31677.644,31680.932]","[31401.226,31404.355]","[30927.925,30930.825]","[31901.105,31904.586]","[31714.393,31717.683]","[31525.733,31528.935]","[55.798,55.858]","[44.668,44.757]","[54.733,54.813]","[24.643,24.782]",13.640000000003054,1052.5400000000009,1282.5699999999995,31692.37714285661,31527.50873846197,30980.955846464334,57.28722113018589,62.692529377259945,64.59558346690804,57.195484930794,56.406068111742975
901,"[31677.166,31680.612]","[31674.381,31677.697]","[31393.685,31396.876]","[30829.484,30832.388]","[31677.644,31680.932]","[31420.001,31423.131]","[30942.426,30945.326]","[31897.624,31901.105]","[31707.814,31711.104]","[31519.33,31522.532]","[56.16,56.221]","[37.409,37.497]","[48.986,49.067]","[14.388,14.526]",-77.36000000000058,1077.7200000000012,1185.1100000000004,31690.236428570897,31552.56720000043,30998.11087070676,55.305028708612326,61.619073760361694,63.93793596622857,13.055555555555921,49.41387914945663
902,"[31639.256,31642.702]","[31671.065,31674.381]","[31431.984,31435.175]","[30841.102,30844.006]","[31667.78,31671.068]","[31438.777,31441.906]","[30956.927,30959.828]","[31793.2,31796.68]","[31678.206,31681.496]","[31564.155,31567.357]","[56.341,56.402]","[29.706,29.795]","[42.512,42.593]","[3.994,4.132]",-14.240000000001599,967.8199999999997,1121.4799999999998,31681.708571428037,31571.49421538504,31014.294478787568,51.058086293908396,59.39647991582634,62.605552770154006,12.687447346251053,43.527611691528776
903,"[31566.882,31570.328]","[31667.749,31671.065]","[31463.899,31467.091]","[30852.72,30855.625]","[31641.474,31644.762]","[31448.164,31451.293]","[30968.528,30971.429]","[31800.161,31803.642]","[31668.337,31671.627]","[31535.339,31538.541]","[54.529,54.589]","[30.857,30.946]","[38.627,38.708]","[15.219,15.358]",-33.729999999999556,814.2100000000028,1041.16,31655.991785713744,31581.99793846196,31028.83572525221,43.3345209806658,55.195703183565385,60.07878176431293,33.15002242633462,41.16055280379518
904,"[31639.256,31642.702]","[31667.749,31671.065]","[31495.815,31499.006]","[30861.434,30864.338]","[31641.474,31644.762]","[31463.81,31466.939]","[30983.03,30985.93]","[31775.796,31779.276]","[31655.178,31658.468]","[31535.339,31538.541]","[52.837,52.898]","[36.169,36.258]","[37.817,37.898]","[32.958,33.097]",11.490000000001599,770.7799999999988,954.3300000000016,31649.169642856603,31595.4394769235,31044.581836363326,52.037234114301405,58.403659800238884,61.691460797239415,46.94904346808627,40.46806879439038
905,"[31663.38,31666.827]","[31667.749,31671.065]","[31511.773,31514.964]","[30873.052,30875.956]","[31648.05,31651.339]","[31479.456,31482.585]","[30994.631,30997.531]","[31779.276,31782.757]","[31658.468,31661.758]","[31535.339,31538.541]","[51.387,51.447]","[41.304,41.393]","[39.031,39.112]","[45.985,46.124]",9.490000000001599,410.7299999999996,1062.880000000001,31647.929642856598,31608.353230769662,31060.61455353504,54.85562486989317,59.475897316470544,62.230779879305906,51.623471596560144,40.1416508162996
906,"[31656.488,31659.934]","[31647.851,31651.167]","[31524.539,31527.73]","[30881.766,30884.67]","[31648.05,31651.339]","[31491.973,31495.102]","[31009.132,31012.032]","[31775.796,31779.276]","[31661.758,31665.047]","[31548.146,31551.348]","[49.574,49.635]","[44.403,44.491]","[40.812,40.893]","[51.529,51.667]",-148.61999999999898,351.51000000000204,965.4500000000007,31645.010714285167,31619.59089230812,31076.325347474427,54.00409153806292,59.10424242868265,62.02702346127936,50.57820940345954,37.891319246720336
907,"[31718.522,31721.969]","[31651.167,31654.484]","[31546.88,31550.071]","[30893.384,30896.288]","[31667.78,31671.068]","[31510.748,31513.877]","[31023.633,31026.533]","[31789.719,31793.2]","[31671.627,31674.917]","[31554.55,31557.752]","[48.245,48.306]","[50.512,50.6]","[44.049,44.13]","[63.447,63.586]",26.239999999997963,511.27000000000055,1039.989999999998,31663.032142856588,31634.55698461581,31093.091701009784,62.21521102411035,62.11694359946128,63.482528771002684,62.77228495095437,38.6880049638861
908,"[31697.844,31701.291]","[31654.484,31657.8]","[31569.221,31572.412]","[30902.097,30905.002]","[31674.356,31677.644]","[31523.265,31526.394]","[31035.234,31038.134]","[31793.2,31796.68]","[31674.917,31678.206]","[31557.752,31560.953]","[47.037,47.097]","[53.079,53.168]","[47.044,47.125]","[65.11,65.249]",21.119999999998978,562.8400000000001,1030.5299999999988,31674.26892857087,31646.150707692734,31109.18015555524,57.59963467775504,60.30412165878316,62.54675867953864,58.21096355233128,45.138777534854015
909,"[31680.612,31684.059]","[31661.116,31664.432]","[31585.179,31588.37]","[30913.716,30916.62]","[31674.356,31677.644]","[31535.781,31538.91]","[31049.736,31052.636]","[31744.468,31747.949]","[31661.758,31665.047]","[31583.366,31586.568]","[45.647,45.708]","[63.349,63.438]","[52.466,52.547]","[85.205,85.344]",40.56000000000131,439.0600000000013,1070.2299999999998,31680.461428570863,31654.69261538504,31124.717222221898,54.06828852137463,58.92773504038499,61.848820698545616,54.864564441584214,51.16407997704446
910,"[31715.076,31718.522]","[31681.014,31684.33]","[31604.328,31607.519]","[30925.334,30928.238]","[31687.509,31690.797]","[31548.298,31551.427]","[31064.237,31067.137]","[31751.43,31754.911]","[31665.047,31668.337]","[31580.164,31583.366]","[44.56,44.62]","[73.885,73.973]","[59.589,59.669]","[102.39,102.529]",147.71999999999753,487.1800000000003,1171.0999999999985,31694.297857142286,31664.68126153888,31140.765480807764,60.26425655537061,60.98657281082165,62.76766457646906,94.92948488108007,59.98971747057953
911,"[31766.772,31770.218]","[31700.911,31704.227]","[31626.669,31629.86]","[30939.857,30942.761]","[31707.238,31710.526]","[31567.073,31570.202]","[31075.838,31078.738]","[31779.276,31782.757]","[31674.917,31678.206]","[31570.559,31573.761]","[43.714,43.774]","[82.561,82.65]","[67.277,67.358]","[113.061,113.2]",127.70000000000073,531.4099999999999,1309.9500000000007,31715.543571428,31677.0739692312,31157.59195353504,67.58466705070796,63.751946857405756,64.02884917603738,99.85094850948528,67.54713247649367
912,"[31680.612,31684.059]","[31704.227,31707.544]","[31642.627,31645.818]","[30951.475,30954.38]","[31700.662,31703.95]","[31576.461,31579.59]","[31090.339,31093.239]","[31779.276,31782.757]","[31678.206,31681.496]","[31576.962,31580.164]","[42.082,42.143]","[74.062,74.151]","[69.543,69.624]","[83.265,83.404]",18.59999999999855,406.1399999999994,1200.2000000000007,31710.946071428,31681.283107692736,31172.45118989868,49.29915937365201,56.43083582136647,60.44434077950236,70.87961573101144,70.29801020998671
913,"[31808.128,31811.575]","[31724.125,31727.441]","[31664.968,31668.159]","[30963.093,30965.998]","[31726.967,31730.256]","[31592.107,31595.236]","[31104.84,31107.741]","[31803.642,31807.123]","[31704.524,31707.814]","[31602.577,31605.779]","[40.934,40.995]","[77.515,77.603]","[72.214,72.295]","[88.116,88.254]",152.04999999999927,563.369999999999,1308.5999999999985,31737.706785713704,31694.095661538886,31189.629761615848,65.93850873593561,63.34095907422511,63.64022536210229,87.27166671783405,75.5399326834688
914,"[31866.717,31870.163]","[31744.023,31747.339]","[31690.5,31693.692]","[30977.616,30980.521]","[31763.138,31766.426]","[31614.011,31617.14]","[31119.342,31122.242]","[31855.854,31859.335]","[31724.263,31727.552]","[31596.173,31599.375]","[40.088,40.149]","[81.942,82.03]","[75.451,75.532]","[94.906,95.045]",144.95000000000073,611.8300000000017,1399.4200000000021,31772.89464285656,31709.43861538505,31207.652569696656,70.89817353938422,65.89453488421513,64.9200614232244,90.94319924309204,79.56434901091703
915,"[31835.699,31839.146]","[31763.92,31767.236]","[31709.649,31712.841]","[30992.139,30995.043]","[31779.579,31782.867]","[31629.657,31632.786]","[31133.843,31136.743]","[31880.22,31883.701]","[31744.001,31747.291]","[31605.779,31608.98]","[39.243,39.303]","[80.791,80.879]","[77.232,77.313]","[87.839,87.977]",137.54999999999927,497.630000000001,1343.9399999999987,31795.20821428513,31720.530553846587,31224.776866666347,64.62568490661674,63.225741458324826,63.62201918568328,80.89784998858127,82.80533278752418
916,"[31756.433,31759.879]","[31777.185,31780.501]","[31709.649,31712.841]","[31003.757,31006.662]","[31773.002,31776.29]","[31642.174,31645.303]","[31145.444,31148.344]","[31876.739,31880.22]","[31753.87,31757.16]","[31628.191,31631.393]","[37.974,38.034]","[70.521,70.609]","[74.966,75.047]","[61.646,61.784]",77.79000000000087,25.780000000002474,1225.8899999999996,31793.379285713698,31724.17440000044,31240.091260605743,51.07838301393818,56.940721310855906,60.47017927297244,50.09026268282895,82.12328967913056
917,"[31801.235,31804.682]","[31787.134,31790.45]","[31706.458,31709.649]","[31015.375,31018.28]","[31779.579,31782.867]","[31654.69,31657.82]","[31159.945,31162.845]","[31887.182,31890.662]","[31760.45,31763.74]","[31634.595,31637.797]","[36.644,36.705]","[69.016,69.104]","[73.023,73.104]","[61.091,61.23]",84.93000000000029,-135.90999999999985,1222.0999999999985,31799.649642856548,31731.08584615428,31256.028199999688,57.17238502877417,59.429366057596006,61.593225797343074,66.12017831485133,78.0076744553836
918,"[31718.522,31721.969]","[31780.501,31783.818]","[31706.458,31709.649]","[31029.898,31032.803]","[31766.426,31769.714]","[31657.82,31660.949]","[31168.646,31171.546]","[31883.701,31887.182]","[31763.74,31767.029]","[31640.999,31644.2]","[34.771,34.832]","[57.949,58.037]","[68.006,68.086]","[37.809,37.947]",-48.430000000000284,38.010000000002044,1202.3300000000015,31782.231785713688,31732.06009230813,31270.065850504725,44.532203098294666,53.07501833888735,58.31075349746355,35.68139115057365,68.84059483268193
919,"[31728.862,31732.308]","[31787.134,31790.45]","[31706.458,31709.649]","[31041.516,31044.421]","[31756.561,31759.849]","[31664.078,31667.207]","[31180.247,31183.147]","[31880.22,31883.701]","[31767.029,31770.319]","[31657.008,31660.209]","[32.959,33.019]","[51.751,51.84]","[62.583,62.664]","[30.186,30.325]",47.27999999999884,-24.140000000003056,1160.8199999999995,31769.188571427974,31733.731230769677,31284.07220606029,46.35475526943043,53.765614259711896,58.60553098900086,39.57926537228758,64.36911621000709
920,"[31766.772,31770.218]","[31780.501,31783.818]","[31709.649,31712.841]","[31053.134,31056.039]","[31759.849,31763.138]","[31670.336,31673.465]","[31191.848,31194.748]","[31880.22,31883.701]","[31773.609,31776.898]","[31666.613,31669.815]","[31.509,31.569]","[52.282,52.371]","[59.184,59.265]","[38.502,38.64]",-43.40999999999985,112.97999999999956,1188.0,31763.80678571368,31738.35356923121,31298.592052524935,52.917237881681935,56.24866558224866,59.657734854029286,53.35814022031522,59.524326710361535
921,"[31721.969,31725.415]","[31760.604,31763.92]","[31716.033,31719.224]","[31064.753,31067.657]","[31749.985,31753.273]","[31676.595,31679.724]","[31203.449,31206.349]","[31880.22,31883.701]","[31767.029,31770.319]","[31657.008,31660.209]","[29.877,29.938]","[41.039,41.127]","[53.114,53.195]","[16.882,17.021]",-144.0699999999997,119.04999999999927,1165.170000000002,31748.667857142253,31739.14904615428,31311.967298989584,44.939162414696725,52.52692476170972,57.80356054804143,36.69454371292859,51.77451877748104
922,"[31718.522,31721.969]","[31744.023,31747.339]","[31719.224,31722.416]","[31076.371,31079.276]","[31740.12,31743.408]","[31679.724,31682.853]","[31212.15,31215.05]","[31873.258,31876.739]","[31773.609,31776.898]","[31673.017,31676.218]","[28.065,28.125]","[32.805,32.893]","[46.396,46.477]","[5.795,5.934]",-116.05999999999769,90.7300000000032,1192.1800000000005,31737.97928571368,31739.36436923121,31325.05155757544,44.444939647672946,52.29491825792966,57.68856655342328,17.360026503857625,42.69768685109195
923,"[31732.308,31735.754]","[31740.706,31744.023]","[31722.416,31725.607]","[31087.989,31090.894]","[31740.12,31743.408]","[31682.853,31685.982]","[31223.751,31226.651]","[31862.816,31866.297]","[31763.74,31767.029]","[31663.411,31666.613]","[26.433,26.494]","[30.237,30.326]","[40.974,41.055]","[8.844,8.983]",-24.90999999999985,78.99000000000159,1117.5300000000025,31734.993214285114,31740.395138461983,31338.17957171685,47.96033077179384,53.44320390130661,58.133434803840856,23.226424126376706,38.85999562874163
924,"[31777.111,31780.557]","[31737.39,31740.706]","[31722.416,31725.607]","[31099.607,31102.512]","[31749.985,31753.273]","[31689.111,31692.241]","[31235.352,31238.252]","[31831.489,31834.969]","[31753.87,31757.16]","[31679.42,31682.622]","[25.165,25.225]","[38.382,38.471]","[40.165,40.245]","[34.898,35.037]",-25.369999999998978,-30.709999999999127,1166.4700000000012,31743.659285713682,31744.49440000044,31351.942822221896,57.68170554224601,56.86951248593045,59.47840261823289,47.53672844312892,36.20521707563843
925,"[31801.235,31804.682]","[31750.655,31753.971]","[31725.607,31728.799]","[31111.226,31114.13]","[31763.138,31766.426]","[31698.499,31701.628]","[31246.953,31249.853]","[31814.084,31817.565]","[31753.87,31757.16]","[31689.026,31692.227]","[24.44,24.5]","[54.319,54.407]","[44.859,44.94]","[73.287,73.426]",84.47000000000115,108.84000000000015,1173.7400000000016,31760.036428570816,31750.782000000443,31366.01482222189,62.935229160297844,58.953170916410635,60.31945028497978,70.91940298507517,41.23921876628149
926,"[31642.702,31646.148]","[31737.39,31740.706]","[31725.607,31728.799]","[31122.844,31125.748]","[31733.544,31736.832]","[31695.37,31698.499]","[31255.654,31258.554]","[31831.489,31834.969]","[31740.711,31744.001]","[31650.604,31653.806]","[23.231,23.292]","[37.054,37.143]","[42.269,42.35]","[26.722,26.86]",-86.84000000000015,-33.62000000000262,1009.6799999999968,31733.214285713668,31744.370861538908,31376.635103029974,33.48232188982118,44.961235743726384,53.480049089449,2.602745852153166,35.95685883483372
927,"[31646.148,31649.595]","[31720.809,31724.125]","[31725.607,31728.799]","[31131.558,31134.462]","[31710.526,31713.815]","[31689.111,31692.241]","[31261.454,31264.354]","[31821.046,31824.527]","[31724.263,31727.552]","[31628.191,31631.393]","[22.385,22.446]","[30.414,30.503]","[38.303,38.384]","[14.665,14.803]",-120.59999999999854,6.620000000002619,1018.260000000002,31710.40357142796,31738.34316923121,31387.124208080484,34.31767207627422,45.28207921103868,53.6043647023656,17.166286311066887,30.78659399065539
928,"[31653.041,31656.488]","[31710.86,31714.176]","[31728.799,31731.99]","[31143.176,31146.08]","[31697.373,31700.662]","[31689.111,31692.241]","[31270.155,31273.055]","[31824.527,31828.008]","[31717.683,31720.973]","[31612.182,31615.384]","[21.721,21.781]","[27.404,27.493]","[34.661,34.742]","[12.863,13.002]",-67.56999999999971,85.20999999999913,1014.7099999999992,31693.84999999939,31732.895107692755,31397.563604040082,36.37238706150524,46.01770617768086,53.879947967303636,21.4353702646106,28.6067120694671
929,"[31663.38,31666.827]","[31700.911,31704.227]","[31728.799,31731.99]","[31151.889,31154.794]","[31687.509,31690.797]","[31685.982,31689.111]","[31278.856,31281.756]","[31824.527,31828.008]","[31711.104,31714.393]","[31602.577,31605.779]","[20.935,20.996]","[26.607,26.696]","[31.99,32.071]","[15.912,16.051]",-55.02000000000044,24.220000000001164,1054.9700000000012,31682.152142856532,31727.93640000045,31407.993408080485,39.229812048866044,46.991489159968154,54.23524389852705,25.155149438416238,29.720301060118327
930,"[31577.221,31580.667]","[31681.014,31684.33]","[31725.607,31728.799]","[31163.508,31166.412]","[31661.203,31664.491]","[31676.595,31679.724]","[31284.656,31287.556]","[31824.527,31828.008]","[31694.655,31697.945]","[31564.155,31567.357]","[20.754,20.814]","[17.754,17.842]","[27.215,27.296]","[-1.273,-1.134]",-154.1900000000023,-84.69000000000233,981.6999999999972,31651.184285713665,31716.36932307737,31416.511286868365,26.713842304599556,40.126384938341594,50.692458101098296,0.003552019322416557,26.40274790196772
931,"[31608.238,31611.685]","[31657.8,31661.116]","[31722.416,31725.607]","[31172.221,31175.126]","[31648.05,31651.339]","[31673.465,31676.595]","[31290.457,31293.357]","[31821.046,31824.527]","[31681.496,31684.786]","[31544.944,31548.146]","[20.754,20.814]","[17.046,17.134]","[23.816,23.897]","[3.439,3.578]",-166.38000000000102,-48.47000000000117,972.6100000000006,31633.438214285088,31707.43667692353,31425.44804242392,35.66285226937343,43.40348600124789,51.88402828924128,15.65097418985721,21.84764015150033
932,"[31584.114,31587.56]","[31624.637,31627.954]","[31719.224,31722.416]","[31180.935,31183.84]","[31631.609,31634.898]","[31664.078,31667.207]","[31296.257,31299.157]","[31814.084,31817.565]","[31668.337,31671.627]","[31522.532,31525.733]","[20.694,20.754]","[13.593,13.681]","[20.417,20.498]","[-0.164,-0.026]",-220.2700000000004,-137.66999999999823,929.4600000000028,31614.966785713663,31696.60163076968,31433.654911110785,31.654246403865407,41.273665286335714,50.777436239304045,6.67631322138852,12.6700558995451
933,"[31501.401,31504.847]","[31604.74,31608.056]","[31709.649,31712.841]","[31189.649,31192.553]","[31598.727,31602.015]","[31651.561,31654.69]","[31299.157,31302.058]","[31814.084,31817.565]","[31645.309,31648.599]","[31474.505,31477.706]","[21.539,21.6]","[9.077,9.166]","[16.613,16.694]","[-6.123,-5.985]",-139.34000000000015,-194.08000000000172,892.0399999999972,31584.412142856512,31680.051723077377,31440.07801010069,22.55237509168641,35.57546786508229,47.60721264135814,0.12584596453859054,12.316213058457302
934,"[31580.667,31584.114]","[31594.791,31598.107]","[31706.458,31709.649]","[31201.267,31204.171]","[31595.439,31598.727]","[31648.432,31651.561]","[31304.958,31307.858]","[31775.796,31779.276]","[31625.571,31628.86]","[31477.706,31480.908]","[22.808,22.869]","[16.869,16.957]","[16.694,16.775]","[17.159,17.298]",-66.58000000000176,-100.52000000000044,961.0999999999983,31577.933928570797,31669.975907692762,31447.848898989574,41.78389373111393,43.69433728607575,50.68322227030705,32.510337532455004,14.508220375798464
935,"[31570.328,31573.775]","[31584.842,31588.159]","[31700.075,31703.266]","[31209.981,31212.885]","[31588.863,31592.151]","[31642.174,31645.303]","[31310.758,31313.659]","[31695.737,31699.218]","[31602.542,31605.832]","[31509.724,31512.926]","[24.017,24.077]","[29.795,29.883]","[21.064,21.145]","[47.233,47.371]",-81.47000000000115,-143.97999999999956,930.2999999999993,31572.061071427936,31659.664000000455,31455.283826262308,40.65954228092954,43.14390340835184,50.39670250284863,30.805846716030317,15.84685986885842
936,"[31587.56,31591.006]","[31574.893,31578.21]","[31693.692,31696.883]","[31218.694,31221.599]","[31588.863,31592.151]","[31635.915,31639.044]","[31316.559,31319.459]","[31688.775,31692.256]","[31595.963,31599.253]","[31506.523,31509.724]","[25.346,25.406]","[40.773,40.861]","[27.62,27.701]","[67.051,67.189]",-74.63999999999942,-178.11999999999898,907.1200000000026,31573.24785714221,31651.072030769683,31462.862814141088,44.83049585284474,44.91627078437354,51.07245714297322,62.873028973546816,21.235128373877078
937,"[31518.633,31522.079]","[31564.945,31568.261]","[31687.309,31690.5]","[31227.408,31230.313]","[31572.422,31575.71]","[31629.657,31632.786]","[31319.459,31322.359]","[31681.814,31685.294]","[31586.094,31589.383]","[31490.514,31493.715]","[26.675,26.736]","[38.205,38.294]","[31.181,31.262]","[52.222,52.36]",-58.5,-161.79000000000087,892.1599999999999,31559.90035714221,31637.73581538507,31468.88254545422,33.218119492902595,39.367649274576436,48.2308306955096,32.98727249033447,25.947088441164517
938,"[31549.65,31553.096]","[31554.996,31558.312]","[31677.734,31680.925]","[31236.122,31239.026]","[31565.845,31569.133]","[31623.398,31626.528]","[31325.26,31328.16]","[31660.929,31664.41]","[31576.224,31579.514]","[31490.514,31493.715]","[27.944,28.004]","[41.481,41.57]","[34.58,34.661]","[55.132,55.271]",-58.13999999999942,-258.65999999999985,930.7099999999992,31556.447142856494,31627.298953846606,31475.346442423917,41.4733121678829,42.86179507941805,49.559710407217075,46.548803266582794,30.361064023553887
939,"[31515.186,31518.633]","[31548.363,31551.68]","[31661.776,31664.968]","[31247.74,31250.644]","[31552.692,31555.981]","[31614.011,31617.14]","[31328.16,31331.06]","[31626.121,31629.601]","[31559.776,31563.066]","[31490.514,31493.715]","[29.334,29.394]","[40.33,40.419]","[36.523,36.603]","[48.064,48.203]",-67.27000000000044,-349.8899999999994,921.3300000000016,31546.120357142212,31614.904123077376,31480.906317171386,35.4442977780538,39.979659560444745,48.08285408402895,31.974191235774036,33.97504659703753
940,"[31553.096,31556.543]","[31554.996,31558.312]","[31652.201,31655.393]","[31256.454,31259.358]","[31552.692,31555.981]","[31610.882,31614.011]","[31333.96,31336.861]","[31622.64,31626.121]","[31556.486,31559.776]","[31490.514,31493.715]","[30.663,30.723]","[46.351,46.439]","[39.76,39.841]","[59.428,59.567]",48.7300000000032,-282.8999999999978,939.4300000000003,31547.24607142792,31606.370492308146,31487.00406464613,45.12409169858528,44.124249035924166,49.66550153286934,57.642015005360214,42.191642174297755
941,"[31566.882,31570.328]","[31551.68,31554.996]","[31642.627,31645.818]","[31265.167,31268.072]","[31555.981,31559.269]","[31607.753,31610.882]","[31339.761,31342.661]","[31612.197,31615.678]","[31553.196,31556.486]","[31493.715,31496.917]","[30.905,30.965]","[57.86,57.949]","[45.83,45.911]","[81.879,82.018]",-11.479999999999563,-189.79000000000087,923.5499999999993,31550.678928570767,31599.95270769276,31493.235828282493,49.21122466580703,45.945386265677904,50.37153597980637,67.09862820582325,47.132826556207505
942,"[31542.757,31546.204]","[31548.363,31551.68]","[31633.052,31636.244]","[31273.881,31276.785]","[31552.692,31555.981]","[31601.494,31604.623]","[31342.661,31345.561]","[31605.236,31608.716]","[31549.907,31553.196]","[31493.715,31496.917]","[30.542,30.602]","[57.683,57.772]","[49.796,49.877]","[73.564,73.703]",-28.189999999998694,-257.0999999999985,848.5400000000009,31548.571785713622,31592.288123077382,31498.80501616129,43.496413923560354,43.66318780116485,49.310540767634755,57.511939697336,50.947982696394035
943,"[31487.615,31491.062]","[31535.098,31538.415]","[31623.477,31626.669]","[31282.595,31285.499]","[31536.251,31539.539]","[31592.107,31595.236]","[31345.561,31348.462]","[31608.716,31612.197]","[31546.617,31549.907]","[31487.312,31490.514]","[31.267,31.327]","[47.59,47.679]","[49.067,49.148]","[44.599,44.738]",-100.9900000000016,-230.6800000000003,810.6700000000018,31533.42142857076,31581.091538461988,31503.07878181785,32.72714159289924,38.710022266349306,46.87757429015785,27.295091132729254,45.86542014770581
944,"[31518.633,31522.079]","[31535.098,31538.415]","[31617.094,31620.286]","[31291.308,31294.213]","[31532.963,31536.251]","[31585.848,31588.977]","[31348.462,31351.362]","[31601.755,31605.236]","[31543.327,31546.617]","[31484.11,31487.312]","[31.992,32.053]","[46.793,46.882]","[48.339,48.42]","[43.768,43.907]",0.08000000000174623,-208.98999999999802,780.25,31529.945357142187,31573.0870461543,31507.834175757238,42.53125865151822,42.77627823336671,48.402917458476374,45.33713518953364,47.6296862475914
945,"[31556.543,31559.989]","[31535.098,31538.415]","[31607.519,31610.711]","[31300.022,31302.926]","[31539.539,31542.828]","[31585.848,31588.977]","[31354.262,31357.163]","[31594.793,31598.274]","[31540.037,31543.327]","[31484.11,31487.312]","[31.75,31.811]","[53.168,53.256]","[49.877,49.957]","[59.567,59.705]",5.470000000001163,-209.77999999999886,846.5699999999997,31535.618928570762,31568.54175384661,31513.164143434013,52.04560638395526,47.118373787138566,50.09913634602313,65.80565805658077,50.38066550330539
