,open time,close,SMA 7,SMA 25,SMA 99,EMA 7,EMA 25,EMA 99,bband upper,bband middle,bband lower,ADX 14,K,D,J,MOM 7,MOM 25,MOM 99,WMA 7,WMA 25,WMA 99,RSI 6,RSI 12,RSI 24,STCK 10,STCD 7
329,2022-05-28 22:25:00,28986.83,28990.202857142842,29007.8504,28976.568484848507,28990.275305726558,29000.430584480786,28973.889870915616,29041.74672898313,29000.304999999997,28958.863271016857,20.082695507761077,30.886675269897125,35.446946483077774,21.76613284353587,-37.349999999998545,-16.93999999999869,-12.7699999999968,28985.617500000568,29003.847323077094,28983.422387878734,44.28755389285457,45.841370321420506,49.01387785175229,32.9525915008626,34.38814422151402
330,2022-05-28 22:30:00,28988.78,28986.10428571428,29006.8224,28976.415757575778,28989.90147929492,28999.53438567457,28974.187673497305,29034.327059918458,28996.498999999996,28958.670940081527,18.905907000345763,32.373643662286064,34.42251220948054,28.275906567897124,-28.69000000000233,-25.70000000000073,-15.12000000000262,28985.261785714847,29002.38036923094,28983.666618181767,45.6627960964768,46.47296447852087,49.28449584986971,35.347580447063926,32.06126960732774
331,2022-05-28 22:35:00,29011.05,28990.639999999985,29007.34640000001,28976.48373737376,28995.188609471188,29000.42020216114,28974.924920027363,29031.312580440685,28995.542999999994,28959.7734195593,18.715506169383577,42.4822899122521,37.109104777071046,53.228660182614185,31.75,13.099999999998545,6.7299999999995626,28991.498214286275,29002.705569230944,28984.359303030247,59.398144915139866,53.26345581391735,52.30151646817502,62.69958241218419,37.63203144190694
332,2022-05-28 22:40:00,29020.14,28993.897142857128,29007.77680000001,28976.709191919213,29001.4264571034,29001.937109687213,28975.829221626813,29029.675703329867,28995.139,28960.602296670117,18.569046387474522,58.603500424884466,44.27390332634219,87.26269462196899,22.79999999999927,10.759999999998401,22.31999999999971,28998.87321428627,29003.689692307868,28985.23242828278,63.871352223701,55.76237405356179,53.48021383343653,73.86391549987805,41.63245253886447
333,2022-05-28 22:45:00,29024.43,28996.435714285697,29008.704800000014,28976.754040404063,29007.177342827545,29003.66733201897,28976.80123719428,29032.366655582628,28995.835,28959.303344417367,19.07326193533881,65.17694032687812,51.24158232652083,93.04765632759269,17.770000000000433,23.20000000000073,4.43999999999869,29006.50642857198,29004.97070769248,28986.18684444439,65.99319699860044,56.94752998211647,54.03953209228733,80.53750000000036,44.950982998210975
334,2022-05-28 22:50:00,29009.42,29002.32857142855,29009.139200000016,28976.977979797997,29007.738007120653,29004.109844940587,28977.453612450387,29034.381936101407,28998.847,28963.31206389859,18.958181377812764,62.59371315308928,55.02562593537698,77.72988758851389,41.25,10.859999999996944,22.169999999998254,29009.75250000055,29005.02572307709,28986.840163636312,52.93919001257662,51.66444705378379,51.76714503387721,57.42725880551162,51.72139288687454
335,2022-05-28 22:55:00,28992.65,29004.757142857125,29007.985600000015,28976.936262626285,29003.96600534049,29003.22831840669,28977.757540201383,29034.103404748563,28998.378,28962.65259525143,17.996390768628174,53.08929802576947,54.38018329884114,50.507527479626134,17.0,-28.840000000000142,-4.1299999999973815,29007.332857143407,29003.75732307709,28987.15360404035,41.84245032231612,46.41610468285218,49.34792484575416,34.0804677711299,53.84412806237585
336,2022-05-28 23:00:00,29008.55,29007.85999999998,29007.276800000014,28977.61636363638,29005.112004005365,29003.63767852925,28978.37338939736,29034.48514142697,28998.567000000003,28962.648858573033,17.103299488671052,54.131553920748274,54.29730683947685,53.800048083291124,21.719999999997526,-17.720000000001164,67.32999999999811,29008.281071429123,29003.800738461705,28987.78587878782,53.041426264056476,51.5109040064509,51.586319948170726,56.21606571070589,57.1674815209249
337,2022-05-28 23:05:00,29038.42,29014.951428571407,29007.36760000001,28978.370000000014,29013.439003004034,29006.313241719312,28979.574321609412,29042.44880376878,29005.592,28968.73519623121,17.26711003560909,68.65374767987639,59.082787119610025,87.79566880040909,49.63999999999942,2.2699999999967986,74.60999999999694,29015.921071429122,29006.196369230936,28989.001951515096,67.2557591452008,59.418546978756396,55.44597058537138,97.80036196575008,66.08930745216578
338,2022-05-28 23:10:00,29099.99,29027.65714285712,29010.710800000015,28979.812020202036,29035.076752253022,29013.51914620244,28981.982635177217,29080.841524951727,29018.026,28955.21047504828,19.24035818984345,74.46648569194559,64.2106866437219,94.97808378839301,88.94000000000233,83.58000000000176,142.760000000002,29037.180714286264,29013.321169230938,28991.434351515094,81.27544470638635,70.30724497339061,61.96753400657575,86.09196171608403,69.43107592415147
339,2022-05-28 23:15:00,29080.02,29036.211428571405,29013.400800000014,28981.198282828307,29046.312564189764,29018.63459649456,28983.94338247368,29096.239421973558,29027.345,28958.450578026444,21.0726600473468,72.76616010997148,67.06251113247174,84.17345806497094,59.88000000000102,67.25,137.2400000000016,29050.27142857198,29018.652646154012,28993.43851111105,69.66593280836105,64.21109160079074,59.042558585409814,72.72605581955689,69.26852454124845
340,2022-05-28 23:20:00,29075.11,29043.451428571407,29015.341200000013,28982.538787878813,29053.51192314233,29022.978858302668,28985.766714824204,29105.014374635386,29035.978000000006,28966.941625364623,22.22404232068643,70.40221830215215,68.17574685569855,74.85516119505941,50.680000000000284,48.510000000002044,132.70999999999913,29059.996071429126,29023.39950769248,28995.316745454482,66.84864081331007,62.75169525105997,58.33610719344156,65.67433468651353,67.14521521075032
341,2022-05-28 23:25:00,29100.0,29056.391428571413,29019.664800000013,28984.06333333336,29065.133942356744,29028.903561510157,28988.05138052772,29121.29617346793,29044.873000000003,28968.449826532076,23.77568463897677,75.06341441664041,70.47163604267918,84.24697116456292,90.58000000000177,108.09000000000015,150.9300000000003,29074.13321428627,29029.91172307709,28997.66596969691,73.3937841913477,66.91064327021067,60.816106253840296,84.38580664561692,70.99643633076538
342,2022-05-28 23:30:00,29098.09,29071.454285714266,29023.09720000001,28985.626767676786,29073.372956767562,29034.225595240143,28990.252152917164,29133.201126489457,29052.668000000005,28972.134873510557,25.216495363103515,77.69225372476066,72.87850860337298,87.319743967536,105.43999999999869,85.81000000000131,154.77999999999884,29084.557857143413,29035.9444307694,28999.946503030238,72.0832691285627,66.29101859503376,60.52761205287756,82.9499323410012,77.97778841217556
343,2022-05-28 23:35:00,29090.16,29083.112857142838,29026.21200000001,28986.750808080837,29077.56971757567,29038.52824176013,28992.250309858817,29140.210582650936,29059.241,28978.271417349068,26.55439103550692,77.45764341436194,74.40488687370264,83.56315649568054,81.61000000000058,77.869999999999,111.27999999999884,29089.23428571484,29041.103107692477,29002.0371676767,66.19448529864606,63.622485982422894,59.308733727630006,76.98842279356452,80.9452679954411
344,2022-05-28 23:40:00,29101.03,29092.057142857124,29029.635600000016,28987.839494949523,29083.434788181752,29043.336069317047,28994.425903661642,29145.38286140634,29068.402,28991.42113859366,28.00358106495568,79.89929850812499,76.23635741851008,87.2251806873548,62.61000000000058,85.59000000000015,107.77999999999884,29093.713571429125,29046.858338461698,29004.322751515083,70.19907872903607,65.68791309390505,60.44797395394989,85.1601262967963,79.13952004273341
345,2022-05-28 23:45:00,29068.28,29087.527142857125,29031.293200000015,28987.824343434364,29079.646091136317,29045.25483321573,28995.902985588415,29134.290953899195,29075.965000000004,29017.639046100805,29.96194616410224,66.89758336800715,73.1234327350091,54.44588463400325,-31.710000000002765,41.43999999999869,-1.5,29087.76928571484,29049.830984615543,29005.93156161609,49.14917491154189,55.35738056551223,55.557799955339746,47.218146246025285,73.58611783272502
346,2022-05-28 23:50:00,29047.04,29082.815714285698,29032.35040000001,28987.91585858588,29071.494568352235,29045.392153737597,28996.925725876637,29122.934842459585,29079.814,29036.69315754042,30.63728294655079,49.12655943471254,65.12447496824359,17.13072836765045,-32.979999999999556,26.43000000000029,9.06000000000131,29077.647500000552,29051.04227692324,29007.115874747404,39.849530093502956,49.814623247559815,52.67399782518861,26.352184033959514,66.9612790062111
347,2022-05-28 23:55:00,29031.33,29076.561428571422,29032.636400000014,28988.094040404063,29061.453426264176,29044.310449603934,28997.613811359108,29125.064659899086,29079.105000000003,29033.145340100917,31.26438138739588,33.07237638406734,54.44044210685151,-9.663755061500993,-43.77999999999884,7.150000000001455,17.640000000003056,29064.77607142912,29050.963784615542,29007.98415757568,34.11951350682889,46.090913024712435,50.645087632775905,0.9640102827769376,57.71694694853444
348,2022-05-29 00:00:00,28998.79,29062.10285714285,29031.88920000001,28988.129090909122,29045.78756969813,29040.80887655748,28997.637335131927,29133.081483039336,29068.985000000004,29004.88851696067,30.45344808653399,22.248131844715967,43.70967201947299,-20.674948504798092,-101.20999999999913,-18.680000000000287,3.4700000000011633,29045.333214286264,29048.36021538477,29008.198076767596,25.135920349323406,39.430761421897,46.75284955019485,0.5996427660132152,45.74749496573392
349,2022-05-29 00:05:00,29036.08,29053.24428571428,29034.16040000001,28988.291515151537,29043.3606772736,29040.44511682229,28998.406188429286,29131.040359018414,29064.591000000004,28998.1416409816,29.547124826918033,23.59605365316784,37.005132564037936,-3.2221041685723577,-62.0099999999984,56.78000000000248,16.080000000001746,29038.82750000054,29048.68258461554,29009.157094949413,45.03690303813757,48.69829193061144,51.234452861375615,26.291897270071587,37.65348995560112
350,2022-05-29 00:10:00,29022.15,29043.528571428564,29035.152800000014,28988.63434343437,29038.058007955202,29039.03780014365,28998.8810646607,29129.861015174567,29059.29500000001,28988.728984825448,28.771880560806476,21.607202653093786,31.872489260389887,1.076629438501584,-68.0099999999984,24.810000000001306,33.94000000000233,29031.05392857197,29047.758707692472,29009.834264646383,40.241598091118504,45.84001716091433,49.60695019926658,17.62950065294568,29.17364393551271
351,2022-05-29 00:15:00,29022.5,29032.309999999994,29035.786400000015,28988.861717171738,29034.1685059664,29037.765661671063,28999.353443367487,29119.50162217605,29051.54500000001,28983.58837782396,26.85941369782061,21.354654983036166,28.366544501271967,7.330875946564532,-78.52999999999885,15.840000000000146,22.5099999999984,29025.79678571483,29046.785415384777,29010.511577777685,40.43282670510271,45.927008523299506,49.64888446427091,20.84955964292092,19.98642012781622
352,2022-05-29 00:20:00,29013.8,29024.527142857132,29037.611600000015,28989.043636363658,29029.076379474798,29035.922149234822,28999.642374500138,29106.655039438283,29043.116000000016,28979.576960561742,25.083551610762324,19.44882656608749,25.39397185621048,7.558535985841516,-54.47999999999956,45.63000000000102,18.0099999999984,29021.169285714823,29045.094153846312,29011.01034343425,36.90971029555518,44.01014927240584,48.599901593527214,15.637169732190143,15.474852054411206
353,2022-05-29 00:25:00,29014.72,29019.909999999996,29039.17440000001,28989.43272727275,29025.487284606093,29034.291214678306,28999.943927010136,29092.553047210724,29035.57200000001,28978.590952789287,23.845239675829664,18.362006039764687,23.049983250728545,8.98605161783697,-32.31999999999971,39.06999999999971,38.52000000000044,29018.717500000537,29043.333261538617,29011.523870706984,37.59967922137318,44.27843803614424,48.719455428147135,16.188364987119087,14.02287790486257
354,2022-05-29 00:30:00,28996.29,29014.904285714278,29039.55280000001,28989.623939393965,29018.18796345457,29031.36804431843,28999.87084846994,29066.466482456715,29025.098000000016,28983.729517543306,22.33730903815526,15.790777465624016,20.630247989027037,6.1118364188179735,-35.04000000000087,9.459999999999127,18.930000000000287,29012.812500000542,29040.034461538617,29011.661016161524,29.77256008159559,40.0812318525863,46.460516413684864,5.146486130249927,14.620374454501569
355,2022-05-29 00:35:00,28996.0,29014.505714285704,29039.841600000014,28989.35121212124,29012.640972590933,29028.6474255247,28999.793431500537,29050.963485729404,29017.87000000001,28984.776514270612,20.88156918480589,15.189582460511087,18.81669281285505,7.935361755823152,-2.790000000000873,7.220000000001163,-27.0,29008.08642857196,29036.684246154004,29011.788537373646,29.65599079152377,40.01611937735283,46.425172740905076,10.288831040038989,16.004544207933822
356,2022-05-29 00:40:00,28993.2,29008.379999999986,29039.12760000001,28988.96939393942,29007.7807294432,29025.920700484345,28999.661562870533,29042.189820860054,29012.486000000004,28982.78217913995,20.132776656521877,20.298740830106713,19.3107088186056,22.274804853108925,-42.880000000001026,-17.84999999999855,-37.79999999999927,29002.760000000537,29033.09643076939,29011.865513131226,28.369062822096762,39.342928194460534,46.07206377029278,29.841021631484214,16.511561973849908
357,2022-05-29 00:45:00,29004.68,29005.884285714277,29038.50920000001,28988.625959595985,29007.0055470824,29024.28680044709,28999.76193161312,29036.954798007442,29009.821000000004,28982.687201992565,18.75276174471339,28.80434889739906,22.47525551153675,41.46253566912368,-17.470000000001164,-15.459999999999127,-34.0,29001.835000000538,29030.44661538477,29012.179725252437,40.97183742402367,43.58765751022277,47.77159537386734,45.81556503198377,20.53814259942678
358,2022-05-29 00:50:00,29021.52,29005.744285714267,29038.392800000016,28988.715151515175,29010.6341603118,29024.07396964346,29000.197092980863,29038.95755030213,29012.093999999997,28985.230449697872,18.006717346864765,41.95520914410851,28.968573389060673,67.92848065420418,-0.9799999999995634,-2.9099999999998545,8.830000000001746,29005.743928571963,29029.139753846313,29012.83760606051,54.93015427325169,49.26876203626422,50.17510275849828,68.25692963752739,27.31062402722771
359,2022-05-29 00:55:00,29005.47,29004.55428571428,29038.23480000001,28988.91222222225,29009.343120233847,29022.642895055502,29000.302551121244,29030.749148923267,29009.033,28987.316851076725,17.282780533503942,46.13458525111904,34.69057734308012,69.02260106719686,-8.329999999998106,-3.9499999999970896,19.510000000002037,29005.6753571434,29026.607230769383,29013.17270303021,43.23674872237428,44.59889753250864,47.97922439672005,46.868336886995586,31.77221933505706
360,2022-05-29 01:00:00,28975.31,28998.924285714278,29037.54120000001,28988.754242424267,29000.834840175386,29019.001903128163,28999.80270009882,29032.096174901035,29004.349,28976.60182509896,16.774900855499226,34.70090043597585,34.694018374045356,34.714664559836834,-39.409999999999854,-17.340000000000146,-15.639999999999418,28998.364285714822,29021.766861538614,29012.90065858576,29.213441206538853,37.343062186355716,44.18732001934396,11.833530805689499,31.1501001662814
361,2022-05-29 01:05:00,28990.85,28998.147142857128,29036.833200000005,28989.13111111114,28998.338630131537,29016.8363721183,28999.623646096847,29027.08655769892,29001.184,28975.281442301075,16.30329829735199,34.750244840412954,34.71276052950123,34.82521346223639,-5.440000000002328,-17.700000000000728,37.30999999999767,28996.34571428625,29018.175230769386,29012.942573737277,41.037673737306854,42.59280315255087,46.46224657300831,34.84893364928715,35.39330695471529
362,2022-05-29 01:10:00,28970.01,28994.434285714276,29034.096800000007,28989.76252525255,28991.256472598656,29013.23434349382,28999.0313731749,29027.12499107688,28996.805,28966.48500892312,15.671909480131472,24.53390820839172,31.319809755798047,10.962105113579042,-25.9900000000016,-68.40999999999985,62.5099999999984,28989.311428571964,29013.034984615537,29012.560151515052,32.34336102840763,37.94203595108861,43.95513191041091,3.984004739334528,34.49261748318608
363,2022-05-29 01:15:00,29013.09,28997.275714285697,29030.6208,28991.153434343458,28996.71485444899,29013.223240148134,28999.312545711407,29026.59024173372,28996.642000000003,28966.69375826628,14.75268511510906,39.61659845899709,34.08540599019773,50.67898339659581,19.889999999999414,-86.90000000000146,137.70000000000073,28993.97535714339,29011.419076923234,29013.026701010003,55.650904922765896,50.20375846198021,49.79836533897621,69.78197896020785,40.198468530146606
